Date,TimeOfDay,Soil_ph,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorus,Relative_Humidity,Temperature,Water,Radiation
2018-11-29,morning,6.61,4.53,25.19,1.54,0.22,0.71,0.032,1.49,0.099,17.69,19.14,15.54,24.99,29.65,2.18,81.8,22.81,4.36,310.25
2018-11-29,afternoon,6.57,8.64,20.39,1.22,0.42,0.65,0.027,0.26,0.037,16.46,19.29,18.37,17.93,16.56,2.59,71.42,20.36,3.95,310.68
2018-11-29,evening,6.03,9.08,45.53,0.73,0.29,0.84,0.023,1.08,0.063,18.73,18.25,15.44,15.19,23.61,2.77,76.85,26.61,4.17,363.21
2018-11-30,morning,6.45,4.36,46.64,1.87,0.46,0.35,0.037,1.7,0.083,16.94,19.18,17.56,23.38,27.85,2.09,74.32,34.59,3.49,344.66
2018-11-30,afternoon,5.55,6.95,41.3,0.52,0.23,0.85,0.013,0.39,0.016,17.05,18.93,15.37,24.76,15.72,2.49,76.43,25.11,4.09,446.45
2018-11-30,evening,6.32,4.5,44.7,1.74,0.48,0.44,0.012,1.23,0.099,15.63,15.36,15.35,18.17,28.51,2.78,76.13,24.93,3.7,376.42
2018-12-01,morning,6.56,8.75,27.73,1.14,0.24,0.97,0.05,1.44,0.081,18.09,17.91,15.7,27.73,24.65,2.39,73.73,28.44,2.97,394.83
2018-12-01,afternoon,6.87,8.25,35.37,0.61,0.49,0.32,0.04,1.92,0.059,17.85,17.09,18.57,23.95,25.1,2.85,80.92,26.09,4.01,418.65
2018-12-01,evening,6.87,4.19,43.12,1.9,0.26,0.43,0.033,1.73,0.066,19.34,17.14,19.69,22.13,29.03,2.39,64.6,23.42,4.03,364.21
2018-12-02,morning,6.87,6.6,11.02,1.47,0.22,0.45,0.023,0.96,0.033,15.63,17.53,19.52,17.25,28.65,2.61,67.38,30.31,3.11,484.07
2018-12-02,afternoon,6.34,6.51,11.79,1.27,0.33,0.93,0.027,1.63,0.019,17.14,18.91,15.87,18.88,27.29,2.28,64.52,21.13,4.94,345.22
2018-12-02,evening,6.95,8.78,37.76,1.09,0.46,0.7,0.011,1.9,0.016,17.99,18.81,18.77,28.25,19.2,2.3,82.56,21.48,4.8,487.47
2018-12-03,morning,6.3,7.72,17.32,0.89,0.23,0.75,0.019,0.99,0.097,18.55,20.0,15.14,15.12,18.79,2.2,84.11,30.16,2.64,375.39
2018-12-03,afternoon,5.77,5.07,16.09,1.16,0.31,0.6,0.035,0.32,0.011,16.06,17.79,15.4,19.08,29.13,2.04,69.16,23.27,3.65,439.6
2018-12-03,evening,6.05,9.04,33.14,0.96,0.46,0.77,0.011,0.29,0.015,15.72,19.31,18.53,15.35,28.5,2.05,83.71,29.7,3.71,318.11
2018-12-04,morning,6.47,9.78,14.1,1.58,0.4,0.32,0.039,0.37,0.033,19.93,15.03,16.64,19.06,15.89,2.37,80.89,27.96,3.11,358.73
2018-12-04,afternoon,6.99,4.08,16.18,0.51,0.3,0.77,0.029,1.76,0.056,19.04,19.61,15.02,26.96,25.13,2.97,76.23,22.22,2.99,310.86
2018-12-04,evening,6.3,8.0,38.17,1.03,0.43,0.41,0.024,0.79,0.018,19.63,15.41,19.13,15.12,22.45,2.98,79.2,32.43,3.32,318.77
2018-12-05,morning,6.04,8.12,32.8,1.48,0.37,0.93,0.043,1.45,0.052,16.77,16.37,19.52,22.08,25.15,2.52,71.96,28.9,4.5,411.27
2018-12-05,afternoon,5.56,4.31,11.91,1.69,0.45,0.51,0.035,1.65,0.046,18.36,15.71,17.85,15.2,24.18,2.19,68.67,24.72,3.7,428.6
2018-12-05,evening,5.64,6.22,43.16,0.95,0.22,0.89,0.049,0.85,0.011,16.76,17.33,19.23,23.49,24.92,2.24,63.78,20.75,3.49,309.98
2018-12-06,morning,6.35,6.62,11.61,1.96,0.25,0.48,0.042,0.63,0.056,19.74,19.19,19.82,21.18,22.86,2.96,76.62,20.34,3.45,334.99
2018-12-06,afternoon,6.06,5.27,36.67,1.97,0.27,0.61,0.022,1.69,0.026,19.26,16.42,19.42,19.12,18.58,2.37,68.96,20.44,2.93,310.23
2018-12-06,evening,6.27,9.67,30.43,0.83,0.48,0.64,0.031,0.24,0.048,18.28,16.7,18.02,28.47,19.5,2.04,74.66,33.3,3.94,403.29
2018-12-07,morning,6.2,4.08,29.31,1.76,0.2,0.89,0.044,1.3,0.093,18.32,15.77,18.35,23.14,24.93,2.5,84.12,20.83,4.65,420.28
2018-12-07,afternoon,6.99,7.5,22.47,1.41,0.34,0.7,0.035,1.99,0.082,17.03,18.62,19.04,26.53,21.85,2.03,82.06,20.09,4.67,484.13
2018-12-07,evening,6.78,4.15,13.41,0.99,0.29,0.37,0.039,1.09,0.087,19.79,16.13,15.92,21.9,25.18,2.26,70.73,22.55,4.49,334.3
2018-12-08,morning,6.04,4.76,16.75,1.94,0.3,0.45,0.015,0.93,0.018,15.61,19.68,15.25,25.68,20.7,2.06,70.79,29.76,3.41,401.43
2018-12-08,afternoon,5.59,4.39,26.89,1.44,0.25,0.5,0.015,1.67,0.087,18.03,16.18,18.83,19.82,24.22,2.2,82.48,26.3,3.3,415.1
2018-12-08,evening,6.54,7.85,11.01,1.15,0.4,0.38,0.034,1.5,0.075,18.64,18.23,15.47,29.15,27.51,2.59,67.43,28.92,4.16,407.75
2018-12-09,morning,6.68,5.16,49.28,0.57,0.21,0.84,0.027,1.16,0.048,15.84,17.45,15.92,15.28,24.66,2.58,76.57,31.01,2.68,446.14
2018-12-09,afternoon,6.52,8.69,33.4,1.67,0.26,0.94,0.03,1.78,0.034,19.89,15.66,19.83,21.73,25.03,2.38,74.64,28.78,2.6,423.8
2018-12-09,evening,6.33,5.96,47.19,0.65,0.38,0.67,0.044,0.32,0.044,19.19,17.82,16.87,29.59,17.31,2.82,71.39,26.06,4.91,369.79
2018-12-10,morning,5.57,7.5,43.16,1.39,0.42,0.53,0.028,0.72,0.049,18.49,16.13,17.74,25.12,15.05,2.8,74.59,27.86,4.24,462.67
2018-12-10,afternoon,6.76,4.16,29.61,1.49,0.49,0.33,0.044,1.23,0.01,19.54,17.88,15.11,25.23,26.77,2.8,75.28,21.27,3.41,364.32
2018-12-10,evening,6.41,4.62,40.73,0.96,0.29,0.45,0.045,1.39,0.057,19.64,18.25,19.39,18.91,19.85,2.46,75.71,33.41,4.78,322.19
2018-12-11,morning,6.01,4.23,43.81,1.06,0.32,0.95,0.037,0.62,0.07,16.06,15.0,17.04,20.35,21.77,2.26,67.06,28.63,4.5,410.35
2018-12-11,afternoon,6.74,5.25,15.79,1.18,0.22,0.37,0.03,0.74,0.032,15.85,18.29,15.25,16.8,26.58,2.67,83.06,28.87,2.77,461.91
2018-12-11,evening,5.57,5.26,16.23,1.37,0.2,0.55,0.024,1.88,0.027,19.21,15.3,16.75,26.27,28.22,2.18,60.34,21.57,2.51,459.75
2018-12-12,morning,6.52,7.52,36.11,1.88,0.26,0.71,0.027,0.95,0.078,16.67,16.12,18.55,25.43,21.74,2.8,75.03,23.62,3.78,332.47
2018-12-12,afternoon,6.68,5.43,44.65,1.74,0.45,0.91,0.028,2.0,0.043,19.0,18.42,16.29,24.24,22.53,2.5,65.37,34.32,3.06,410.56
2018-12-12,evening,6.61,5.0,44.09,1.26,0.48,0.83,0.04,1.71,0.096,17.42,15.24,15.86,25.26,29.01,2.08,75.55,31.03,3.37,429.02
2018-12-13,morning,6.11,8.14,44.05,1.3,0.27,0.78,0.046,0.37,0.089,19.02,16.97,16.53,15.59,19.62,2.67,79.94,29.14,4.13,306.03
2018-12-13,afternoon,6.89,9.21,20.71,1.13,0.21,0.42,0.034,1.54,0.099,16.62,18.04,19.67,17.66,27.59,2.8,78.06,24.19,2.9,466.67
2018-12-13,evening,5.59,7.53,19.23,0.57,0.35,0.77,0.032,1.52,0.014,18.93,16.24,18.5,23.79,23.88,2.37,67.64,21.32,4.95,363.86
2018-12-14,morning,5.93,9.1,21.4,1.48,0.46,0.9,0.045,0.47,0.074,15.91,19.57,15.59,25.7,19.94,2.39,74.08,30.06,2.87,378.6
2018-12-14,afternoon,5.54,9.97,43.13,0.84,0.37,0.6,0.046,0.37,0.1,16.9,17.15,18.9,27.52,23.59,2.13,72.52,23.69,2.65,430.9
2018-12-14,evening,6.62,7.0,41.97,1.42,0.48,0.95,0.034,0.29,0.022,17.47,17.15,17.45,18.03,20.12,2.24,81.05,24.81,4.6,382.31
2018-12-15,morning,6.1,9.87,35.79,1.34,0.44,0.49,0.021,1.58,0.042,16.41,15.03,16.17,18.87,28.02,2.94,65.4,33.11,2.87,400.53
2018-12-15,afternoon,6.76,8.28,31.86,0.8,0.36,0.68,0.021,1.03,0.051,16.0,18.95,16.79,26.63,28.59,2.4,83.21,20.06,2.58,425.08
2018-12-15,evening,6.6,8.12,37.37,1.61,0.24,0.36,0.033,0.84,0.076,18.49,16.7,16.16,29.36,29.12,2.7,67.35,26.06,4.4,341.01
2018-12-16,morning,5.88,6.21,13.17,0.68,0.33,0.71,0.02,0.68,0.045,15.02,16.28,15.29,20.58,28.49,2.73,64.09,29.17,4.07,464.39
2018-12-16,afternoon,6.5,6.71,24.02,0.7,0.37,0.89,0.036,0.59,0.084,19.69,17.18,18.74,19.14,27.76,2.56,73.04,26.17,4.98,437.71
2018-12-16,evening,6.57,8.7,19.19,1.19,0.41,0.53,0.048,1.28,0.025,16.83,18.62,15.74,19.17,29.02,2.94,69.08,24.31,2.83,458.03
2018-12-17,morning,6.5,9.12,15.97,1.46,0.5,0.79,0.016,1.62,0.049,15.32,17.12,15.48,20.22,25.63,2.75,80.49,29.18,3.13,346.76
2018-12-17,afternoon,5.53,8.03,12.87,0.54,0.5,0.9,0.035,0.69,0.096,18.04,18.45,19.18,29.3,19.34,2.83,64.68,31.64,4.84,337.86
2018-12-17,evening,6.07,8.03,15.69,1.53,0.25,0.96,0.045,0.95,0.018,18.32,17.66,17.75,18.37,17.21,2.88,70.57,23.32,4.55,385.83
2018-12-18,morning,5.57,5.09,12.13,1.51,0.38,0.72,0.028,1.45,0.073,19.37,15.24,15.57,15.16,16.29,2.13,77.46,28.21,4.68,457.64
2018-12-18,afternoon,6.34,5.25,36.56,1.1,0.26,0.7,0.032,0.42,0.048,18.34,15.17,17.38,15.67,29.33,2.94,75.72,29.19,3.23,480.42
2018-12-18,evening,6.08,7.35,44.85,0.7,0.48,0.89,0.025,0.3,0.016,18.68,17.12,15.43,19.43,21.4,2.68,60.49,30.99,2.91,409.96
2018-12-19,morning,6.66,4.21,14.83,1.27,0.23,0.8,0.023,0.96,0.082,16.21,15.89,16.3,22.97,24.39,2.87,67.34,22.17,4.65,434.48
2018-12-19,afternoon,6.22,8.27,45.41,1.98,0.26,0.85,0.012,1.58,0.059,17.58,16.12,18.06,24.19,17.78,2.19,72.62,33.28,3.05,400.21
2018-12-19,evening,6.99,7.94,16.92,1.28,0.41,0.46,0.05,1.36,0.038,18.36,17.12,17.8,19.51,27.97,2.07,75.98,26.58,2.93,428.23
2018-12-20,morning,6.38,5.36,42.29,1.17,0.47,0.94,0.043,0.74,0.083,17.24,16.57,15.94,22.65,19.26,2.86,67.38,23.22,4.81,388.79
2018-12-20,afternoon,5.79,9.42,19.48,1.69,0.34,0.37,0.045,0.38,0.041,19.06,18.87,15.12,15.81,28.15,2.35,65.55,25.88,3.84,383.67
2018-12-20,evening,6.53,4.97,29.5,0.79,0.38,0.42,0.043,0.6,0.027,18.2,17.08,19.52,18.57,15.47,2.25,63.95,22.61,4.69,385.62
2018-12-21,morning,5.74,9.64,49.45,1.09,0.25,0.87,0.018,0.6,0.1,19.12,17.21,15.99,28.6,25.86,2.79,65.29,29.47,2.56,335.27
2018-12-21,afternoon,5.81,5.18,19.5,1.24,0.35,0.86,0.028,0.2,0.029,16.88,16.12,17.55,24.56,23.24,2.19,62.69,23.71,4.58,350.31
2018-12-21,evening,6.71,4.97,25.75,1.78,0.28,0.56,0.048,1.37,0.034,18.06,18.92,19.44,15.36,25.52,2.61,73.85,27.08,2.82,451.79
2018-12-22,morning,6.64,5.49,44.54,0.95,0.44,0.72,0.028,0.75,0.063,19.63,16.87,15.88,22.31,18.07,2.57,70.91,23.23,3.24,305.13
2018-12-22,afternoon,6.89,6.8,31.46,1.81,0.21,0.32,0.01,0.95,0.018,16.91,16.93,17.6,22.3,24.32,2.73,78.03,33.86,4.23,313.85
2018-12-22,evening,6.3,9.99,10.31,1.12,0.41,0.96,0.015,0.94,0.055,17.95,16.28,16.62,17.87,22.1,2.5,69.07,29.54,3.6,409.76
2018-12-23,morning,6.34,5.48,29.41,1.2,0.32,0.43,0.037,0.93,0.017,15.97,19.07,15.85,18.72,23.43,2.42,81.64,24.58,4.96,412.98
2018-12-23,afternoon,5.69,4.72,38.75,1.01,0.47,0.76,0.049,0.29,0.041,18.4,15.45,19.28,24.49,16.11,2.68,64.34,22.18,3.91,411.87
2018-12-23,evening,6.73,7.05,20.55,1.1,0.36,0.85,0.014,0.48,0.096,17.43,18.73,15.64,20.89,22.78,2.83,74.7,29.96,4.83,490.55
2018-12-24,morning,5.97,6.7,27.53,1.49,0.43,0.37,0.04,1.09,0.032,19.04,15.36,19.53,17.74,29.84,2.61,68.37,24.6,3.64,383.0
2018-12-24,afternoon,5.57,6.36,40.04,0.87,0.46,0.95,0.019,1.03,0.099,19.88,19.61,18.63,23.79,27.16,2.44,81.76,24.75,4.06,440.0
2018-12-24,evening,5.71,7.06,18.07,1.51,0.47,0.31,0.047,1.04,0.079,15.21,19.54,18.82,24.62,26.63,2.34,83.02,33.17,3.93,391.38
2018-12-25,morning,6.18,6.21,34.65,1.66,0.26,0.39,0.038,0.74,0.092,15.42,19.9,19.55,28.45,19.22,3.0,62.91,34.12,3.69,317.96
2018-12-25,afternoon,6.79,7.24,30.04,1.77,0.31,0.83,0.012,0.55,0.021,16.28,18.81,17.8,19.44,20.25,2.49,81.92,23.42,3.11,376.3
2018-12-25,evening,6.34,9.48,10.69,1.09,0.47,0.43,0.017,1.6,0.048,15.67,18.65,18.36,27.99,21.83,2.54,79.1,25.45,4.07,315.31
2018-12-26,morning,5.52,7.89,44.73,1.51,0.24,0.7,0.037,1.86,0.021,19.26,17.64,15.64,21.13,29.76,2.68,68.91,34.99,4.24,377.12
2018-12-26,afternoon,6.32,4.11,25.52,1.63,0.49,0.94,0.017,1.22,0.069,15.8,18.05,18.1,16.53,19.15,2.34,60.31,23.56,3.31,483.39
2018-12-26,evening,6.66,8.61,24.52,0.85,0.45,0.94,0.042,0.97,0.031,15.83,18.16,15.83,18.56,16.79,2.37,81.18,20.33,3.16,480.09
2018-12-27,morning,6.75,4.98,31.64,1.89,0.21,0.9,0.04,0.46,0.091,16.62,16.64,18.41,16.59,15.14,2.08,69.0,29.44,4.78,459.53
2018-12-27,afternoon,6.82,5.59,41.02,1.04,0.48,0.76,0.018,1.92,0.028,18.06,17.77,15.51,27.19,16.34,2.77,74.33,25.23,4.19,373.76
2018-12-27,evening,6.69,7.91,20.86,1.82,0.3,0.95,0.039,1.25,0.078,17.64,17.33,16.5,23.76,17.26,2.18,63.95,33.62,4.28,302.34
2018-12-28,morning,6.07,7.03,28.57,1.98,0.33,0.85,0.038,1.91,0.08,15.81,19.48,17.64,16.02,17.72,2.23,67.12,34.87,3.04,475.73
2018-12-28,afternoon,6.99,9.32,29.1,1.35,0.44,0.78,0.034,1.0,0.087,18.88,16.05,17.47,22.77,24.36,2.77,72.22,31.35,4.53,312.94
2018-12-28,evening,6.55,8.87,19.94,0.54,0.39,0.99,0.035,0.25,0.076,17.96,16.55,15.75,29.94,21.81,2.55,84.06,27.9,4.73,430.86
2018-12-29,morning,6.69,7.31,38.52,1.09,0.5,0.98,0.042,1.79,0.039,17.83,16.68,17.52,19.83,20.95,2.85,77.0,30.39,3.82,445.21
2018-12-29,afternoon,6.14,9.27,33.1,1.96,0.35,0.67,0.019,1.38,0.093,17.27,18.5,16.45,16.34,23.75,2.67,61.18,32.48,3.31,460.74
2018-12-29,evening,6.23,9.56,26.19,1.18,0.27,0.4,0.015,0.36,0.027,19.79,19.27,18.77,22.52,16.1,2.87,71.45,28.61,3.52,454.65
2018-12-30,morning,6.74,6.35,28.24,1.8,0.39,0.9,0.027,1.01,0.099,17.27,19.05,17.66,17.76,28.09,2.13,76.32,25.0,3.87,426.99
2018-12-30,afternoon,6.37,4.02,13.4,1.91,0.49,0.93,0.019,0.46,0.011,18.44,17.0,17.07,28.75,24.07,2.4,79.69,27.39,4.01,317.26
2018-12-30,evening,6.12,8.65,19.21,0.95,0.31,0.81,0.029,1.56,0.068,16.51,19.27,15.17,29.19,23.24,2.94,82.6,34.52,3.2,413.46
2018-12-31,morning,5.7,8.43,27.75,1.6,0.4,0.44,0.011,1.34,0.081,15.56,16.65,16.09,26.36,20.31,2.39,60.98,20.47,4.68,362.83
2018-12-31,afternoon,6.7,4.38,32.29,1.18,0.4,0.56,0.016,1.53,0.07,19.66,19.36,17.61,15.68,22.8,2.07,64.68,25.94,2.85,464.9
2018-12-31,evening,6.03,4.96,15.79,1.14,0.2,0.96,0.023,1.9,0.045,19.64,18.62,16.21,16.5,21.56,2.91,66.98,26.86,2.86,352.29
2019-01-01,morning,6.09,6.26,10.45,0.59,0.25,0.83,0.012,1.52,0.025,16.46,15.73,18.99,21.63,15.3,2.08,83.13,27.53,2.67,308.35
2019-01-01,afternoon,5.7,4.73,44.45,0.74,0.24,0.39,0.015,1.54,0.016,16.27,16.65,16.25,25.06,25.08,2.32,64.81,23.68,4.15,444.46
2019-01-01,evening,5.88,9.27,34.0,1.85,0.3,0.64,0.045,1.12,0.074,16.33,19.52,19.55,18.98,27.54,2.53,69.15,31.97,2.68,433.23
2019-01-02,morning,6.84,9.22,17.1,1.48,0.32,0.5,0.019,1.12,0.041,18.11,18.74,15.42,16.32,29.46,2.3,61.35,34.35,4.18,326.73
2019-01-02,afternoon,6.6,6.5,22.46,0.54,0.46,1.0,0.033,1.1,0.053,18.37,19.46,15.68,27.14,18.61,2.18,60.69,21.51,2.66,379.46
2019-01-02,evening,5.85,5.44,25.24,0.66,0.31,0.44,0.042,1.13,0.048,16.54,19.33,19.43,20.03,20.71,2.13,70.92,26.85,3.65,302.8
2019-01-03,morning,6.32,4.75,15.58,0.64,0.27,0.46,0.042,0.6,0.042,16.9,16.3,17.39,18.54,23.92,2.53,71.53,27.52,3.23,412.25
2019-01-03,afternoon,5.72,7.26,42.66,1.7,0.38,0.66,0.019,1.29,0.078,17.41,18.88,19.3,23.44,25.76,2.75,65.05,27.28,3.98,371.89
2019-01-03,evening,5.66,4.8,36.7,1.62,0.41,0.75,0.049,0.94,0.079,18.82,18.39,18.28,16.35,19.17,2.69,84.13,20.89,4.95,494.39
2019-01-04,morning,6.1,9.39,42.05,1.28,0.44,0.53,0.026,0.66,0.051,15.22,17.56,15.62,23.01,25.89,2.92,81.06,30.72,4.34,383.34
2019-01-04,afternoon,6.71,6.65,16.09,1.36,0.27,1.0,0.014,0.51,0.095,19.66,19.1,15.28,15.02,17.26,2.99,72.75,30.48,4.45,386.15
2019-01-04,evening,6.95,6.21,45.57,1.14,0.24,0.7,0.032,0.65,0.087,15.64,16.98,17.57,21.94,20.81,2.24,74.29,24.56,4.25,498.75
2019-01-05,morning,7.0,4.36,36.61,1.51,0.44,0.41,0.03,1.66,0.036,18.13,18.31,19.87,15.5,28.15,2.86,74.03,21.06,2.86,333.34
2019-01-05,afternoon,6.59,5.78,41.17,0.65,0.25,0.56,0.014,1.15,0.031,19.81,18.49,16.67,22.71,15.11,2.38,75.43,33.43,3.19,401.12
2019-01-05,evening,5.7,8.99,35.97,0.99,0.48,0.32,0.019,1.16,0.038,18.92,19.0,15.33,27.93,20.36,2.67,70.31,29.56,3.45,326.75
2019-01-06,morning,6.08,4.84,15.82,1.54,0.22,0.67,0.021,1.42,0.089,17.89,18.34,15.81,26.55,16.32,2.25,66.65,28.98,2.91,455.81
2019-01-06,afternoon,5.97,9.98,39.26,1.49,0.28,0.88,0.037,0.86,0.084,19.95,19.88,19.08,28.93,20.53,2.91,71.93,34.67,3.06,352.86
2019-01-06,evening,6.14,6.67,35.58,0.75,0.48,0.68,0.022,1.99,0.068,19.73,19.18,17.21,28.88,20.92,2.57,79.86,23.94,3.76,465.64
2019-01-07,morning,6.98,5.48,29.68,1.2,0.27,0.57,0.026,0.42,0.08,19.27,17.69,19.05,22.11,27.22,2.26,79.91,34.71,2.73,361.33
2019-01-07,afternoon,5.54,4.32,38.23,0.59,0.34,0.58,0.022,0.71,0.027,15.05,19.93,15.64,18.32,26.55,2.52,84.42,34.98,2.54,380.96
2019-01-07,evening,5.79,4.3,12.69,0.72,0.42,0.96,0.047,0.27,0.042,18.9,17.49,15.01,26.51,26.59,2.69,73.39,30.3,2.77,314.18
2019-01-08,morning,6.34,4.51,31.46,1.94,0.22,0.43,0.024,1.0,0.059,18.32,18.79,17.96,29.78,24.45,2.76,75.54,32.83,3.83,382.45
2019-01-08,afternoon,6.84,9.01,17.17,1.82,0.33,0.89,0.047,0.77,0.07,18.98,19.81,18.72,19.62,24.82,2.8,60.3,23.58,4.33,336.86
2019-01-08,evening,6.59,9.66,17.87,1.41,0.37,0.4,0.014,1.82,0.058,15.35,19.17,19.3,15.06,24.39,2.09,60.85,29.49,3.34,387.13
2019-01-09,morning,6.03,8.91,38.78,1.89,0.41,0.84,0.025,0.69,0.026,19.4,18.23,16.77,16.4,19.6,2.64,64.13,30.67,4.97,354.2
2019-01-09,afternoon,5.76,6.18,28.34,0.91,0.27,0.9,0.026,0.36,0.015,16.07,16.74,15.93,20.81,19.06,2.95,72.18,33.87,4.26,345.18
2019-01-09,evening,6.88,6.26,10.41,1.55,0.42,0.81,0.017,1.94,0.064,19.33,17.67,15.4,21.35,22.13,2.59,81.54,21.09,3.45,333.93
2019-01-10,morning,6.16,9.4,15.13,0.99,0.41,0.62,0.011,0.79,0.094,15.76,18.42,15.52,23.88,19.39,2.09,78.2,23.65,2.71,464.32
2019-01-10,afternoon,6.22,6.81,38.25,1.01,0.28,0.61,0.016,1.24,0.054,15.36,18.36,16.54,22.02,20.01,2.12,72.28,20.96,3.74,440.54
2019-01-10,evening,5.79,5.97,48.67,1.71,0.39,0.54,0.049,1.18,0.042,16.16,15.95,16.73,15.44,21.87,2.74,77.63,29.6,4.62,498.69
2019-01-11,morning,6.52,8.94,37.04,0.96,0.45,0.72,0.017,0.27,0.034,17.02,19.75,16.39,28.25,18.56,2.48,63.54,20.87,2.51,452.9
2019-01-11,afternoon,6.99,9.57,47.8,0.71,0.45,0.65,0.018,0.29,0.055,16.5,16.09,18.57,23.86,29.5,2.51,61.87,23.41,3.62,499.1
2019-01-11,evening,6.49,6.47,11.8,1.41,0.34,0.81,0.034,1.0,0.064,15.94,19.01,19.32,22.14,19.4,2.9,76.74,31.73,3.22,355.03
2019-01-12,morning,6.38,4.58,35.72,1.94,0.4,0.91,0.038,0.96,0.011,16.32,19.64,16.16,29.78,20.59,2.69,73.15,31.68,3.12,406.74
2019-01-12,afternoon,6.89,8.4,22.63,1.01,0.23,0.46,0.021,1.04,0.014,16.62,19.08,17.94,20.58,20.25,2.67,71.31,20.2,3.8,424.86
2019-01-12,evening,5.76,5.37,12.37,1.02,0.23,0.75,0.015,1.84,0.05,18.36,19.18,15.38,21.82,17.56,2.93,83.51,22.81,3.94,401.6
2019-01-13,morning,6.53,7.53,40.66,0.9,0.24,0.88,0.043,1.26,0.079,17.07,16.84,16.31,27.3,24.58,2.55,84.24,34.94,3.42,314.81
2019-01-13,afternoon,6.05,7.86,49.82,1.11,0.32,0.54,0.048,1.7,0.032,17.63,19.91,15.05,20.61,21.34,2.9,74.63,26.45,4.48,318.31
2019-01-13,evening,6.82,9.39,43.99,0.78,0.27,0.58,0.046,0.59,0.044,16.35,15.05,16.0,17.21,25.52,2.5,81.07,32.53,2.63,439.4
2019-01-14,morning,6.04,7.3,26.69,1.37,0.43,0.94,0.021,1.44,0.039,18.25,18.21,19.87,27.7,23.3,2.8,67.69,32.98,3.2,393.47
2019-01-14,afternoon,6.42,5.19,22.57,1.72,0.23,0.86,0.023,0.91,0.077,17.43,18.41,17.37,19.37,29.43,2.59,84.83,30.27,3.32,326.56
2019-01-14,evening,6.39,9.39,38.39,1.08,0.4,0.88,0.017,0.93,0.011,18.44,15.24,15.7,24.41,23.85,2.52,67.45,25.5,2.78,495.11
2019-01-15,morning,6.99,4.92,23.33,0.71,0.42,0.89,0.03,1.92,0.079,15.07,15.02,16.94,16.53,17.2,2.55,76.23,20.62,3.85,317.62
2019-01-15,afternoon,5.52,5.6,33.84,1.25,0.41,0.93,0.028,0.37,0.093,18.09,16.72,18.43,29.55,27.77,2.71,66.43,22.57,2.85,405.98
2019-01-15,evening,6.86,8.74,42.02,1.66,0.38,0.44,0.013,0.22,0.03,17.48,16.96,16.58,29.99,18.69,2.5,76.42,31.0,3.26,326.63
2019-01-16,morning,5.75,4.43,21.71,1.6,0.29,0.69,0.038,0.67,0.011,16.09,17.75,17.04,23.98,23.61,2.36,77.95,28.69,4.62,497.02
2019-01-16,afternoon,6.45,5.6,36.47,1.31,0.21,0.45,0.047,0.25,0.014,19.06,16.92,15.05,22.8,20.03,2.64,77.03,20.41,4.17,373.54
2019-01-16,evening,6.4,9.07,49.53,1.22,0.5,0.91,0.026,0.4,0.06,15.18,16.98,18.3,16.64,23.34,2.56,65.38,25.4,4.81,480.96
2019-01-17,morning,6.81,8.16,37.65,1.81,0.31,0.42,0.029,0.59,0.059,17.72,16.56,18.4,26.0,23.14,2.14,81.75,27.91,4.16,442.49
2019-01-17,afternoon,6.27,6.21,16.98,1.35,0.38,0.64,0.035,0.83,0.068,17.29,19.43,19.78,16.99,26.37,2.93,75.6,29.23,3.68,428.39
2019-01-17,evening,5.94,6.61,30.28,1.74,0.42,0.89,0.038,1.93,0.086,17.94,19.92,19.59,21.51,18.99,2.89,73.13,32.54,4.19,381.94
2019-01-18,morning,6.69,5.85,17.15,1.61,0.32,0.37,0.021,1.5,0.055,19.71,19.26,19.95,16.37,22.1,2.82,83.87,24.49,4.27,327.36
2019-01-18,afternoon,6.65,5.64,15.86,1.45,0.44,0.39,0.039,1.72,0.066,15.31,18.32,17.12,25.63,22.2,2.01,84.78,20.39,4.43,386.78
2019-01-18,evening,6.33,4.62,19.1,1.14,0.23,0.35,0.038,0.93,0.08,19.86,19.43,19.09,16.7,28.63,2.96,82.8,34.64,2.57,426.51
2019-01-19,morning,6.29,4.74,32.4,0.69,0.32,0.64,0.024,1.96,0.012,17.57,19.37,19.04,20.49,23.41,2.17,84.99,31.85,4.41,350.84
2019-01-19,afternoon,6.19,5.01,28.11,1.86,0.24,0.66,0.016,0.56,0.06,17.99,15.64,15.97,22.41,20.27,2.3,65.49,27.17,3.88,334.95
2019-01-19,evening,6.3,7.94,16.08,1.74,0.41,0.81,0.012,1.91,0.082,15.84,19.3,19.28,17.47,17.9,2.88,81.32,25.44,3.09,327.12
2019-01-20,morning,5.62,8.67,45.67,0.88,0.25,0.95,0.048,1.17,0.041,17.33,15.59,16.05,24.26,17.88,2.49,82.23,29.73,3.0,420.33
2019-01-20,afternoon,6.66,4.6,44.61,0.62,0.41,0.37,0.036,0.91,0.078,15.98,19.75,16.89,25.46,19.94,2.42,74.7,23.95,4.74,333.97
2019-01-20,evening,5.64,5.68,14.41,1.53,0.26,0.52,0.026,0.37,0.094,16.83,17.0,19.22,27.96,23.49,2.67,70.65,25.15,4.74,460.32
2019-01-21,morning,6.78,7.14,47.43,0.63,0.33,0.86,0.041,1.6,0.03,19.66,16.65,17.42,25.74,16.62,2.43,64.47,20.97,2.64,325.67
