Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Crop_Variety_Type,Season,Duration,Day_of_Crop,Soil_Moisture_Content,Soil_Temperature,Soil_pH,Sodium,Nitrogen,Magnesium,Boron,Chlorine,Copper,Iron,Manganese,Molybdenum,Zinc,Nickel,Water_Retention_Capacity,Calcium,Sulphur,Phosphorous,Potassium,Cation_Exchange_Capacity,Electrical_Conductivity,Water_Requirement,Radiation,Ambient_Temperature,Humidity,Sunlight_Exposure,Rainfall,Wind_Speed,Cloud_Cover,Radiation_Exposure,Seed_Vigor_Index,Germination_Rate,Disease_Resistance,Pest_Resistance,Root_Growth_Rate,Shoot_Emergence_Time,Planting_Depth,Seed_Spacing,Vegetation_Index,Seed_Viability,Seed_Moisture_Content,Initial_Fertilizer_Application,Heat_Stress_Index,Water_Stress_Index,Salinity_Stress_Index,Soil_Respiration_Rate,Organic_Matter_Content,Yield
2022-06-01,evening,13.25,75.25,25.22,24.72,85.94,1.59,22.06,0.8,90.35,17.72,Germination,Short,Kharif,103,8,79,32,6.1,16.86,17.79,42,0.47,0.8,0.28,7.87,47.74,0.037,1.99,0.07,73,18.25,22.67,2,18.75,24,0.96,2.9,376.18,35,79,8,260,2,23,358,75,93,8,58,3,7,5,7,0.62,91,10,Potash,1,0,1,5,2,99
2022-06-01,afternoon,13.25,75.25,25.22,24.72,85.94,1.59,22.06,0.8,90.35,17.72,Germination,Short,Kharif,103,8,87,20,6.87,18.33,15.0,14,0.88,1.2,0.45,8.38,41.9,0.03,1.87,0.086,69,23.8,17.95,2,16.02,12,0.31,3.47,341.96,35,71,10,292,10,0,499,92,96,76,19,3,3,2,10,0.81,80,10,Potash,0,0,0,9,2,65
2022-06-01,morning,13.25,75.25,25.22,24.72,85.94,1.59,22.06,0.8,90.35,17.72,Germination,Short,Kharif,103,8,76,30,5.84,17.34,16.36,22,0.35,1.75,0.36,5.21,39.78,0.022,1.2,0.081,60,22.0,21.63,3,15.29,31,0.4,4.83,327.1,30,70,9,131,7,33,450,91,89,8,65,4,4,4,10,0.65,81,9,Potash,0,0,1,9,5,86
2022-05-31,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,20,86,29,6.33,19.49,15.1,10,0.35,0.66,0.43,4.1,18.19,0.022,1.73,0.075,60,22.63,19.54,3,16.02,40,0.27,2.61,481.35,31,73,11,51,1,59,418,95,98,1,30,1,4,4,6,0.54,82,9,Potash,0,1,0,3,5,50
2022-05-31,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,20,82,30,6.65,17.75,15.8,25,0.93,1.42,0.36,5.7,19.49,0.034,1.18,0.071,75,19.23,23.03,2,19.94,26,1.06,4.39,304.38,29,85,12,247,8,31,462,97,82,20,56,3,5,4,7,0.87,85,11,DAP,0,0,0,7,1,8
2022-05-31,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,20,74,23,6.12,18.29,15.92,25,0.69,1.22,0.43,5.4,29.45,0.022,1.59,0.074,63,18.1,21.63,3,18.94,19,0.38,3.13,357.17,35,71,11,296,4,82,451,76,95,57,73,3,8,4,6,0.38,94,12,Potash,1,0,1,8,3,95
2022-05-30,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,90,19,78,35,6.72,17.92,16.03,43,0.73,1.66,0.22,8.63,12.58,0.025,1.01,0.09,56,16.48,21.88,2,17.76,32,0.47,3.53,329.01,30,61,10,54,0,87,426,73,92,80,11,2,10,2,7,0.86,98,10,Potash,0,1,1,2,2,55
2022-05-30,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,90,19,78,24,6.19,16.27,15.15,13,0.53,1.95,0.47,5.62,45.47,0.035,1.37,0.072,83,29.81,23.82,2,18.71,34,0.44,3.2,310.68,35,64,10,258,8,89,421,95,80,35,70,3,6,3,6,0.4,76,12,Potash,0,0,0,4,1,99
2022-05-30,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,90,19,77,32,5.85,19.93,17.1,46,0.69,0.65,0.49,5.13,19.46,0.036,1.86,0.015,66,26.92,16.75,3,16.52,20,0.49,4.81,407.19,33,64,6,76,5,4,429,71,87,2,73,3,3,3,10,0.37,75,10,DAP,0,1,1,0,6,3
2022-05-29,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,18,70,31,6.56,17.33,18.31,22,0.85,1.69,0.45,7.16,23.79,0.03,0.68,0.03,54,19.2,18.88,3,18.97,36,0.22,2.88,491.13,21,83,6,70,4,98,404,71,95,3,59,5,4,5,10,0.34,98,10,Urea,0,1,1,10,1,54
2022-05-29,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,18,77,35,5.72,18.3,18.39,34,0.52,0.88,0.31,7.34,16.72,0.011,1.06,0.02,63,27.02,21.76,3,15.69,34,0.65,2.99,337.31,23,82,10,98,5,11,399,86,82,81,17,5,7,2,10,0.72,75,11,Potash,1,0,0,7,1,67
2022-05-29,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,18,71,26,5.58,17.56,15.17,23,0.91,1.47,0.41,8.22,13.05,0.02,1.26,0.045,90,26.62,17.67,2,15.2,34,0.75,2.65,339.03,25,84,12,122,4,36,427,70,87,11,35,1,9,4,9,0.65,71,10,Potash,0,1,0,9,3,94
2022-05-28,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,17,88,28,6.68,19.1,15.23,44,0.6,1.07,0.43,6.14,13.62,0.035,0.88,0.04,79,25.17,28.28,2,18.07,34,0.35,3.05,478.29,31,66,10,236,8,12,413,79,89,64,60,3,5,4,9,0.37,73,8,Potash,0,1,1,8,3,95
2022-05-28,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,17,76,22,6.32,16.55,19.22,50,0.31,1.96,0.33,7.03,16.99,0.034,0.53,0.076,82,28.64,27.58,2,18.18,19,1.03,4.88,467.68,31,68,10,172,7,37,466,90,96,53,77,2,4,3,10,0.44,78,12,DAP,1,0,1,10,1,69
2022-05-28,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,17,71,35,6.0,15.54,17.54,12,0.85,0.59,0.21,4.48,32.57,0.026,0.63,0.031,65,28.41,23.28,3,17.75,25,0.36,4.71,403.37,24,61,7,143,5,40,496,87,99,43,16,4,3,5,8,0.57,92,8,Urea,1,1,1,10,6,63
2022-05-27,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,96,16,83,34,6.53,16.05,16.78,12,0.86,1.97,0.3,8.05,18.89,0.016,0.8,0.028,81,29.54,23.41,3,15.63,23,0.8,3.73,345.87,26,61,10,270,2,60,433,98,89,6,35,4,5,2,7,0.38,75,10,DAP,0,0,0,3,1,16
2022-05-27,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,96,16,89,29,6.52,17.87,15.25,33,0.44,0.78,0.47,6.02,17.4,0.039,0.9,0.098,75,21.57,16.73,3,18.64,26,0.37,3.34,304.6,25,73,6,72,3,96,379,100,93,6,21,4,9,2,7,0.67,93,9,Potash,0,0,0,1,6,25
2022-05-27,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,96,16,86,24,5.69,17.17,15.88,48,0.68,1.98,0.46,8.15,36.09,0.026,1.36,0.041,83,23.51,28.55,3,16.91,21,0.27,4.79,443.54,32,65,8,88,4,51,477,79,81,75,83,2,5,4,9,0.67,86,10,DAP,0,0,0,4,1,31
2022-05-26,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,132,15,72,22,5.62,16.14,16.85,15,0.44,1.89,0.36,9.62,20.27,0.02,0.93,0.063,68,29.25,20.96,2,15.49,39,0.9,2.94,456.81,32,66,7,200,3,36,418,92,90,19,92,3,6,4,8,0.81,84,11,Potash,1,1,0,1,4,97
2022-05-26,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,132,15,77,28,5.9,18.75,18.18,11,0.45,0.42,0.49,9.89,23.1,0.014,0.76,0.05,72,23.94,22.19,2,16.49,29,0.51,2.6,417.72,20,65,12,237,5,33,469,87,90,52,67,5,3,4,9,0.67,70,10,Urea,1,0,0,7,6,72
2022-05-26,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,132,15,88,31,5.67,15.83,16.6,26,0.52,1.34,0.32,4.13,16.76,0.028,0.61,0.057,62,17.56,24.85,3,16.69,24,1.14,4.6,491.05,31,79,6,57,1,41,495,79,92,41,19,5,6,3,10,0.43,84,8,Potash,1,0,1,4,2,3
2022-05-25,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,124,14,72,20,6.68,19.2,18.52,48,0.33,0.21,0.47,5.24,39.01,0.014,1.8,0.093,86,15.34,25.44,2,16.2,40,1.12,4.66,314.98,27,61,6,260,3,46,319,77,98,68,6,1,6,2,5,0.88,95,12,DAP,0,1,0,0,2,42
2022-05-25,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,124,14,78,26,6.35,18.1,15.66,39,0.35,1.01,0.25,6.32,48.28,0.019,1.51,0.043,75,17.09,23.67,3,15.72,39,0.92,3.52,362.27,24,72,11,85,10,17,314,80,87,84,13,3,10,3,8,0.86,80,8,Urea,0,1,1,2,3,84
2022-05-25,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,124,14,70,30,6.12,19.16,17.45,13,0.61,1.66,0.4,7.46,20.5,0.011,1.16,0.017,54,20.8,25.91,3,15.1,22,0.97,4.36,455.51,22,64,8,192,1,83,304,77,90,14,5,1,3,3,6,0.3,77,8,DAP,1,1,1,9,4,5
2022-05-24,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,136,13,85,34,6.57,18.18,16.05,12,0.5,0.94,0.39,6.7,33.4,0.034,1.28,0.051,65,29.62,16.12,2,17.92,32,0.2,4.07,493.23,20,81,7,222,3,71,322,93,97,48,95,2,3,2,8,0.81,93,9,Potash,0,1,1,1,4,14
2022-05-24,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,136,13,78,33,5.97,17.27,17.29,34,0.89,1.27,0.48,7.27,11.17,0.031,1.66,0.068,53,28.87,24.64,3,15.89,29,1.0,3.07,329.46,32,77,12,232,5,68,363,95,97,79,14,2,9,3,7,0.47,74,8,Potash,1,1,1,10,3,61
2022-05-24,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,136,13,87,23,6.38,17.91,15.01,19,0.37,1.61,0.26,7.97,45.24,0.022,1.68,0.063,61,28.52,21.52,3,19.82,36,0.79,3.61,316.98,33,85,11,166,1,44,451,87,90,44,15,5,8,3,5,0.89,93,12,Potash,1,1,0,9,4,33
2022-05-23,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,12,70,35,5.56,18.45,19.98,33,0.63,0.51,0.43,8.46,28.67,0.05,1.79,0.048,83,25.83,20.36,3,15.32,16,0.28,4.13,450.75,35,71,6,106,7,1,400,76,80,14,61,5,5,2,6,0.43,96,10,Potash,0,1,1,5,1,61
2022-05-23,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,12,73,33,6.76,18.11,17.11,46,0.48,0.28,0.49,7.89,39.37,0.015,1.59,0.063,86,18.33,28.73,3,15.52,36,0.74,3.85,428.82,30,64,10,98,2,45,312,92,81,54,48,3,9,3,10,0.54,73,8,Potash,1,0,1,2,2,32
2022-05-23,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,106,12,78,27,5.96,16.6,19.54,11,1.0,1.13,0.32,5.74,12.19,0.027,1.98,0.02,59,18.3,24.46,3,17.47,33,1.02,2.94,488.06,28,80,6,277,0,81,318,83,100,61,100,1,8,3,8,0.44,77,9,Potash,1,1,1,2,2,75
2022-05-22,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,11,88,28,6.68,15.15,15.76,21,0.76,1.61,0.35,8.55,43.38,0.029,0.89,0.085,53,19.01,16.61,2,19.22,30,0.93,4.49,303.32,24,81,11,191,6,59,444,91,89,60,41,5,8,2,8,0.7,88,11,DAP,1,1,0,5,1,80
2022-05-22,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,11,86,23,6.49,15.35,16.17,39,0.68,1.57,0.41,8.65,42.25,0.01,1.61,0.059,63,24.15,29.55,3,17.27,33,0.71,4.63,439.69,32,80,8,165,1,27,367,85,97,15,9,3,3,2,7,0.85,83,10,Urea,0,0,1,7,2,17
2022-05-22,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,11,84,25,5.78,16.53,17.48,36,0.91,1.77,0.4,4.31,13.82,0.021,1.97,0.045,62,25.67,17.04,2,19.73,40,0.32,4.24,412.0,29,77,7,83,9,64,428,81,80,100,14,4,4,5,8,0.51,70,10,DAP,1,1,1,8,3,52
2022-05-21,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,147,10,84,33,6.69,16.37,17.09,33,0.31,1.46,0.39,4.1,40.36,0.045,0.66,0.059,88,16.65,20.11,3,19.28,32,1.13,4.4,317.34,21,66,7,239,6,91,412,78,96,49,86,5,3,5,6,0.7,80,9,Potash,0,1,0,0,5,73
2022-05-21,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,147,10,74,35,6.55,16.43,18.2,46,0.48,0.97,0.49,9.81,30.79,0.028,0.8,0.074,84,27.04,25.28,3,15.74,18,0.99,3.55,484.58,35,73,7,109,6,62,308,76,98,86,93,2,7,4,8,0.57,100,8,Potash,0,1,0,10,5,82
2022-05-21,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,147,10,77,33,6.05,15.28,17.08,11,0.93,1.84,0.38,7.55,42.66,0.023,0.73,0.065,72,19.81,18.11,3,17.58,20,0.69,3.62,499.07,29,79,12,125,5,98,485,100,99,56,19,4,5,4,9,0.33,99,8,Urea,1,0,0,3,1,79
2022-05-20,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,9,90,27,5.75,17.11,16.35,45,0.71,1.37,0.29,9.75,14.86,0.024,1.23,0.016,68,18.27,27.73,2,16.6,34,0.95,2.72,357.29,34,84,6,134,1,38,336,91,92,33,87,4,4,4,5,0.34,91,8,Potash,0,1,1,1,5,29
2022-05-20,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,9,84,20,6.35,18.0,16.0,50,0.65,1.65,0.28,7.94,31.87,0.01,1.15,0.04,54,28.5,17.9,3,18.75,34,0.6,4.3,357.51,28,83,12,242,6,41,374,96,91,70,35,4,9,4,9,0.63,87,10,DAP,1,1,0,10,3,65
2022-05-20,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,123,9,75,25,6.03,17.02,15.56,18,0.38,1.16,0.3,5.8,29.55,0.022,1.69,0.075,57,15.91,17.19,3,16.66,39,0.46,3.52,308.51,34,85,12,170,1,3,422,81,93,44,19,2,6,4,10,0.31,85,10,Urea,0,0,0,4,5,100
2022-05-19,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,8,76,31,5.88,18.06,16.29,16,0.68,1.97,0.28,8.64,41.92,0.037,0.79,0.019,74,19.44,20.16,3,20.0,18,0.86,3.61,347.01,21,81,12,90,3,75,360,98,82,0,84,5,7,4,6,0.44,84,11,Urea,0,1,1,1,3,12
2022-05-19,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,8,72,28,5.71,19.06,18.53,11,0.74,1.33,0.28,4.96,42.76,0.019,1.17,0.05,62,26.69,26.72,3,16.19,10,0.98,3.61,396.07,32,79,12,168,0,95,310,93,80,28,19,2,3,4,6,0.89,74,11,Urea,1,0,1,10,1,88
2022-05-19,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Short,Kharif,91,8,75,30,6.79,15.44,18.53,36,0.92,1.9,0.21,6.12,47.49,0.027,1.07,0.089,79,18.09,23.1,3,15.52,17,0.4,4.24,409.8,31,74,9,234,2,26,436,72,89,66,24,3,6,5,7,0.78,90,12,Potash,1,0,0,5,3,83
2022-05-18,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,135,20,81,35,6.5,15.97,18.75,28,0.76,1.32,0.48,5.08,15.8,0.044,1.64,0.092,61,28.61,17.46,2,16.13,34,0.43,3.73,478.59,20,76,7,155,6,19,319,74,86,61,55,3,9,3,8,0.72,94,10,DAP,0,0,1,3,5,60
2022-05-18,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,135,20,74,29,5.65,17.98,15.93,49,0.44,1.14,0.23,7.8,28.26,0.01,0.98,0.094,88,25.87,29.88,3,19.4,13,0.63,3.02,484.67,32,76,8,141,8,6,479,92,100,23,74,3,10,2,9,0.68,85,10,DAP,1,1,0,8,1,12
2022-05-18,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,135,20,87,25,6.02,18.97,18.25,25,0.85,0.5,0.24,5.76,30.98,0.032,1.66,0.031,51,15.15,27.56,2,17.77,22,0.45,4.37,344.48,20,65,6,267,2,73,317,70,94,77,80,4,10,5,8,0.59,92,12,DAP,0,0,1,10,5,40
2022-05-17,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,159,19,79,26,6.47,19.43,18.29,36,0.91,1.14,0.31,8.86,14.56,0.041,0.78,0.024,50,24.59,20.47,3,17.22,25,0.63,3.11,324.65,27,63,12,120,10,89,441,77,96,33,0,3,7,4,9,0.8,73,11,Potash,1,0,1,5,3,29
2022-05-17,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,159,19,72,30,5.64,15.31,19.98,19,0.62,0.68,0.49,7.91,32.93,0.014,0.78,0.019,55,29.26,18.35,3,16.34,38,0.3,4.85,414.29,33,80,6,242,5,42,421,95,94,49,32,3,10,5,7,0.49,99,9,Potash,1,1,0,10,6,32
2022-05-17,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,159,19,85,31,6.58,19.76,19.02,29,0.4,1.91,0.29,4.51,22.31,0.044,1.08,0.073,79,24.08,23.04,3,19.39,16,1.14,3.98,459.76,21,85,6,230,10,64,466,98,86,100,41,2,5,4,9,0.35,77,9,Urea,1,0,0,4,5,31
2022-05-16,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,154,18,72,30,5.97,16.05,19.44,40,0.74,0.72,0.5,6.57,22.01,0.038,1.09,0.012,76,15.68,27.47,3,16.91,18,0.83,4.5,326.27,34,82,6,231,4,80,436,90,94,86,11,5,4,4,5,0.86,81,10,Potash,0,0,0,4,2,42
2022-05-16,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,154,18,83,28,6.72,17.71,17.14,29,0.73,0.75,0.34,6.28,28.12,0.017,0.53,0.093,65,26.49,18.36,3,16.97,18,1.1,3.2,401.32,29,65,7,252,0,74,312,86,90,12,54,5,9,3,9,0.85,81,11,DAP,0,0,1,4,4,44
2022-05-16,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,154,18,88,35,5.56,18.41,15.84,21,0.8,0.58,0.25,5.37,47.06,0.011,1.6,0.08,82,16.71,17.77,3,15.89,18,0.31,3.52,362.89,23,62,6,73,2,46,486,94,99,86,42,3,6,3,5,0.56,82,10,DAP,1,0,1,8,5,73
2022-05-15,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,129,17,80,30,6.44,19.22,16.57,23,0.43,0.33,0.32,7.26,31.1,0.017,0.76,0.072,52,28.58,29.81,3,18.26,33,0.62,3.91,336.87,24,64,6,143,10,54,405,72,91,22,50,2,7,2,10,0.65,95,11,DAP,0,1,0,4,5,58
2022-05-15,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,129,17,80,25,5.7,15.79,19.52,11,0.91,0.65,0.37,8.37,15.11,0.038,1.66,0.043,89,25.91,26.03,3,19.53,33,1.02,3.5,333.21,21,69,7,159,3,64,365,93,100,41,8,2,8,3,6,0.47,80,9,Urea,1,1,0,1,3,90
2022-05-15,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,129,17,80,32,6.17,15.09,17.26,38,0.97,0.56,0.25,9.78,33.48,0.049,1.77,0.01,80,26.15,19.11,2,19.5,35,1.12,4.68,360.75,27,71,11,86,3,13,380,82,96,34,10,5,7,2,7,0.45,100,12,DAP,0,0,0,7,3,81
2022-05-14,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,126,16,83,31,6.15,19.13,17.75,13,0.33,0.34,0.24,6.99,30.92,0.034,1.14,0.071,72,29.62,26.43,2,17.38,14,0.79,2.6,329.11,20,70,12,297,2,21,334,89,81,33,8,5,5,2,5,0.82,74,11,DAP,1,1,0,0,1,50
2022-05-14,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,126,16,87,35,5.79,17.61,17.97,18,0.78,1.27,0.35,7.66,20.56,0.039,0.7,0.035,68,25.46,19.99,2,19.98,40,0.76,4.93,336.57,22,65,6,135,4,65,392,98,81,62,10,5,6,5,9,0.35,79,9,Potash,0,1,0,6,3,1
2022-05-14,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,126,16,85,32,5.55,19.23,17.87,16,0.34,0.38,0.35,6.37,18.66,0.026,1.63,0.011,60,26.75,16.71,2,16.58,10,0.68,3.79,460.56,22,60,6,194,5,7,334,92,94,42,74,1,4,4,10,0.31,74,8,Potash,0,0,0,5,4,40
2022-05-13,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,115,15,73,32,6.32,19.01,15.09,29,0.49,0.54,0.34,9.64,16.39,0.043,0.99,0.081,85,18.81,17.71,3,15.83,28,0.37,2.97,332.5,24,61,6,202,7,54,419,91,93,27,51,1,7,3,7,0.78,81,12,Potash,1,0,1,7,3,77
2022-05-13,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,115,15,79,28,6.58,17.73,16.22,15,0.4,1.64,0.23,7.14,36.23,0.021,0.85,0.031,75,18.33,26.18,2,17.01,16,0.52,3.06,328.04,35,62,12,299,9,18,474,85,81,43,2,4,3,5,5,0.39,90,9,Potash,1,1,1,3,6,70
2022-05-13,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Medium,Kharif,115,15,89,34,6.24,19.28,19.42,28,0.49,0.82,0.33,9.47,26.86,0.035,1.56,0.03,54,28.67,19.01,3,18.31,15,0.87,3.44,486.87,22,76,11,141,3,49,364,80,100,80,51,2,10,3,9,0.31,97,12,DAP,0,1,1,4,3,41
2022-05-12,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,14,80,20,6.82,15.35,15.92,35,0.84,0.69,0.48,8.93,30.14,0.018,0.88,0.026,75,29.82,27.38,2,17.15,40,0.68,4.59,301.28,32,76,12,259,9,54,424,70,84,21,55,1,10,3,8,0.79,78,10,Potash,1,1,0,10,5,67
2022-05-12,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,14,77,26,5.99,18.55,15.36,38,0.77,0.3,0.24,7.44,33.27,0.046,1.42,0.032,90,22.84,26.09,2,15.73,14,0.28,2.71,425.95,30,64,7,236,2,22,310,95,84,28,95,5,5,4,5,0.37,91,10,DAP,0,1,0,1,2,24
2022-05-12,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,155,14,73,22,6.68,18.24,17.59,42,0.71,0.38,0.37,7.07,26.98,0.042,0.71,0.062,69,25.89,21.97,2,18.15,38,0.29,3.13,417.51,25,61,7,101,1,30,329,78,98,52,49,3,10,5,5,0.76,75,11,DAP,1,0,0,4,2,14
2022-05-11,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,141,13,79,34,6.87,17.04,15.41,32,0.56,1.96,0.25,6.07,13.54,0.031,1.68,0.019,57,18.01,24.59,3,16.1,29,0.5,3.22,471.72,28,84,10,66,2,13,422,71,87,86,66,3,7,3,7,0.8,88,10,Potash,1,1,0,7,5,11
2022-05-11,afternoon,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,141,13,87,30,5.67,18.6,19.12,17,0.38,0.76,0.5,9.27,10.32,0.033,1.2,0.056,70,21.68,24.04,2,18.01,27,1.01,2.56,467.18,21,76,9,110,6,51,400,76,100,70,22,3,10,4,7,0.63,71,9,Potash,0,1,0,8,4,87
2022-05-11,morning,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,141,13,82,26,6.21,17.45,18.99,38,0.5,0.47,0.43,6.12,18.54,0.027,1.58,0.024,54,19.6,16.18,3,17.9,24,1.1,4.53,345.01,30,73,10,71,0,82,500,88,94,72,44,1,6,3,6,0.63,91,11,Urea,0,0,1,7,5,61
2022-05-10,evening,13.25,75.25,26.48,25.89,82.91,1.64,22.49,0.7,77.63,10.2,Germination,Long,Kharif,151,12,73,20,6.46,19.31,19.96,32,0.69,0.92,0.36,7.15,47.43,0.043,0.92,0.031,61,17.23,16.78,2,18.82,35,0.8,4.89,434.96,27,61,6,119,9,34,400,71,87,9,53,1,6,3,7,0.88,93,9,DAP,1,0,1,4,5,34
