Date,TimeOfDay,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Crop_Stage,Rice_Crop_Variety,Season,Duration,Day_of_Leaf_Development,Boron,Soil_ph,Phosphorus,Potassium,Molybdenum,Iron,Sodium,Chlorine,Nickel,Nitrogen,Magnesium,Calcium,Sulphur,Zinc,Copper,Manganese,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Soil_Sensitivity_Insensitive,Leaf_Production_High_Sensitivity_Short,Leaf_Production_High_Sensitivity_Long,Leaf_Production_Low_Sensitivity_Short,Leaf_Production_Low_Sensitivity_Long,Leaf_Initiation_Plastochron,Leaf_Elongation,Leaf_Expansion,Plastochron_Interval,Leaf_Length,Leaf_Width,Leaf_Count,Leaf_Sheath_Length,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Flag_Leaf_Length,Flag_Leaf_Width,Vegetative_Duration_Short,Vegetative_Duration_Long,Fungal_Diseases,Protective_Fungicides,Systemic_Fungicides,Curative_Fungicides,Plant_Hormones,Lower_Leaves_Area,Middle_Leaves_Area,Flag_Leaf_Top_Area,Senescence_Initiation,Senescence_Middle_Phase,Senescence_Full_Phase,Light_Intensity_Low,Light_Intensity_Moderate,Light_Intensity_High,Flood_Depth_Ideal,Flood_Depth_Acceptable,Flood_Depth_Excessive,Humidity_Low,Humidity_Moderate,Humidity_High,Humidity_Very_High,Water,Temperature,Radiation,Yield
2018-03-16,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,137,18,0.59,6.99,2.61,15.16,0.022,9.13,18.04,1.81,0.056,17.9,40,21.94,20.28,1.46,0.4,38.55,12,15,17,12,15,16,17,4,1.11,29,3,34,1.21,18,63,21,1.1,37,1.25,22,0.89,69,105,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Triadimefon,Brassinosteroids,31,40,57,57,82,104,2,12,15,8,11,16,34,58,74,94,3.61,29.93,410.13,37.26
2018-03-17,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,132,19,0.65,6.57,2.77,15.87,0.036,5.49,18.13,0.69,0.043,16.23,52,16.1,17.7,1.6,0.23,41.44,13,16,18,12,16,16,16,5,1.11,27,4,31,1.34,13,62,16,0.9,42,1.46,27,1.0,71,103,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Auxins,34,46,57,63,89,91,1,13,16,8,10,19,30,53,76,104,3.34,34.05,349.95,10.37
2018-03-17,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,105,19,0.31,5.55,2.24,19.72,0.046,8.76,19.62,0.39,0.08,16.4,41,19.59,26.09,1.08,0.35,21.72,13,15,16,13,16,17,16,5,1.23,25,5,45,1.18,15,64,16,0.98,41,1.06,20,0.99,90,127,Brown Spot (Bipolaris oryzae),Chlorothalonil,Pyraclostrobin,Triadimefon,Brassinosteroids,34,56,53,63,77,94,1,14,16,7,11,16,20,58,83,115,3.74,30.99,309.04,7.82
2018-03-17,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,127,19,0.91,5.85,2.08,18.74,0.041,5.65,19.4,0.69,0.058,17.27,27,21.25,20.39,0.92,0.39,40.1,12,16,18,13,14,18,16,3,1.15,35,5,40,1.48,14,62,22,1.14,39,1.14,24,0.97,61,122,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Gibberellins,39,42,52,60,79,107,0,13,15,9,15,18,9,66,80,109,3.52,25.85,381.63,95.39
2018-03-18,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,135,20,0.75,6.23,2.46,16.35,0.026,4.38,19.22,1.78,0.025,16.17,44,20.32,19.63,1.8,0.29,48.83,12,15,16,13,16,16,16,4,1.02,20,3,32,1.47,13,63,24,1.06,46,1.39,24,1.0,62,119,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Auxins,31,53,70,56,77,103,0,13,15,10,11,15,13,54,78,113,3.54,23.09,498.43,92.99
2018-03-18,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,135,20,0.96,5.92,2.57,17.76,0.042,6.84,18.61,1.34,0.05,17.15,37,24.41,29.99,0.54,0.34,18.03,14,16,16,13,15,18,17,3,1.43,50,3,43,1.16,17,57,16,0.98,47,1.14,23,0.84,65,110,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Gibberellins,38,59,66,68,76,95,0,12,14,6,14,19,46,54,89,103,3.23,28.67,342.7,25.88
2018-03-18,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,117,20,0.47,6.24,2.81,16.62,0.03,7.73,18.4,1.69,0.034,19.16,54,29.5,25.26,1.22,0.5,42.05,12,14,18,13,16,17,17,4,1.01,41,5,21,1.49,18,65,20,0.87,43,1.31,28,0.93,86,90,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Azoxystrobin,Triadimefon,Brassinosteroids,32,47,53,50,72,103,2,13,16,8,13,19,33,68,90,116,4.41,20.08,464.22,67.23
2018-03-19,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,134,10,0.87,6.57,2.77,19.03,0.013,5.51,18.51,1.21,0.09,17.09,22,15.9,21.5,0.85,0.29,23.84,14,16,16,13,16,17,17,4,1.49,32,4,30,1.06,15,52,25,1.16,34,1.31,29,0.91,80,100,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,37,56,50,57,85,90,0,13,16,10,14,15,39,64,82,103,4.86,34.66,333.27,7.83
2018-03-19,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,105,10,0.51,5.89,2.05,18.96,0.01,9.84,19.44,1.74,0.046,16.14,41,23.56,16.19,1.58,0.42,25.49,13,16,17,12,16,18,17,4,1.26,48,3,50,1.1,15,54,18,1.11,37,1.44,26,0.88,80,114,Brown Spot (Bipolaris oryzae),Mancozeb,Tebuconazole,Hexaconazole,Brassinosteroids,33,50,62,62,77,106,2,14,16,5,13,15,39,60,74,90,4.1,28.44,371.59,45.82
2018-03-19,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,101,10,0.96,6.07,2.84,18.67,0.031,5.4,16.28,0.22,0.079,18.07,24,22.47,18.78,0.73,0.38,17.59,12,15,17,14,14,16,17,4,1.33,21,3,26,1.17,18,57,25,0.98,30,1.07,28,0.88,61,123,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Propiconazole,Triadimefon,Cytokinins,37,42,55,52,73,105,0,14,16,7,11,18,13,52,81,98,4.87,22.66,472.44,66.19
2018-03-20,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,93,11,0.91,6.94,2.6,19.27,0.034,4.23,19.03,1.09,0.052,16.02,28,26.83,18.25,1.83,0.2,43.8,12,14,16,14,16,16,17,3,1.12,20,4,39,1.19,13,68,17,1.05,32,1.05,23,0.9,76,126,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Auxins,39,53,62,52,82,99,2,12,14,9,13,16,20,58,73,120,2.53,25.99,317.72,99.6
2018-03-20,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,109,11,0.54,6.66,2.38,17.84,0.013,6.86,16.76,0.51,0.037,15.37,36,28.03,17.16,1.72,0.3,18.66,13,14,16,12,14,17,16,5,1.21,49,5,28,1.24,18,68,24,1.11,38,1.49,22,0.94,75,110,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,33,54,67,54,82,107,2,12,15,10,10,16,14,57,90,117,2.7,27.01,365.39,87.71
2018-03-20,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,105,11,0.94,5.55,2.99,17.1,0.018,6.4,16.94,1.54,0.055,19.21,24,16.54,20.26,1.53,0.45,42.53,13,16,18,13,14,16,16,4,1.22,25,4,42,1.27,13,60,18,1.09,41,1.33,25,0.81,73,113,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Brassinosteroids,34,40,53,65,82,97,1,12,16,8,14,20,9,67,87,97,4.44,28.06,414.52,88.28
2018-03-21,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,98,12,0.66,6.72,2.1,16.79,0.048,4.97,16.74,0.65,0.056,17.89,32,28.16,29.02,0.91,0.25,49.3,13,14,17,12,16,18,18,5,1.17,22,4,42,1.12,13,50,17,0.92,35,1.35,26,0.81,88,104,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Brassinosteroids,30,40,59,64,79,108,0,12,16,10,13,18,2,55,74,108,4.32,26.74,465.66,89.83
2018-03-21,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,110,12,1.0,6.86,2.45,19.96,0.042,7.81,18.87,1.43,0.03,17.33,20,17.32,29.59,0.65,0.22,24.58,12,15,18,13,15,17,18,5,1.02,33,3,28,1.34,12,69,17,1.07,42,1.17,24,0.9,64,120,Brown Spot (Bipolaris oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Auxins,37,60,60,58,90,95,1,12,14,10,14,17,12,53,83,107,4.41,26.63,385.16,61.47
2018-03-21,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,133,12,0.44,5.69,2.07,17.35,0.011,7.07,16.74,1.19,0.097,17.03,57,16.79,27.94,0.88,0.42,39.57,12,15,16,12,16,17,16,5,1.45,25,5,35,1.27,13,63,25,1.19,38,1.13,21,0.98,63,93,Leaf Smut (Entyloma oryzae),Chlorothalonil,Tebuconazole,Hexaconazole,Gibberellins,38,54,62,56,79,118,1,13,16,7,13,19,30,59,86,110,4.14,31.86,368.07,18.58
2018-03-22,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,124,13,0.98,6.65,2.09,18.26,0.048,7.88,16.52,0.7,0.028,18.31,24,22.43,17.89,1.16,0.48,13.33,14,15,16,14,15,17,18,3,1.31,50,3,24,1.4,13,58,22,0.98,41,1.42,21,0.82,81,101,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Cytokinins,35,48,64,63,78,91,1,14,14,9,13,19,31,59,76,105,4.55,31.06,442.61,88.04
2018-03-22,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,131,13,0.32,6.83,2.69,16.14,0.021,4.75,19.99,1.8,0.018,18.71,28,23.23,26.51,1.72,0.24,48.36,14,16,17,14,15,17,17,3,1.27,33,4,46,1.47,15,58,25,1.13,39,1.42,22,0.89,81,100,Brown Spot (Bipolaris oryzae),Chlorothalonil,Propiconazole,Triadimefon,Auxins,38,49,60,65,85,91,0,14,16,6,11,16,11,54,75,99,3.17,24.1,446.72,33.89
2018-03-22,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,90,13,0.68,5.86,2.59,16.6,0.021,5.41,16.7,0.61,0.076,19.08,26,27.95,18.59,0.73,0.34,45.11,14,14,16,14,16,17,18,4,1.18,47,4,25,1.47,13,61,19,0.99,46,1.28,25,0.95,71,128,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Gibberellins,34,47,68,60,85,107,0,14,14,6,11,15,25,51,79,97,2.66,31.97,405.62,18.57
2018-03-23,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,101,14,0.58,5.57,2.12,19.04,0.031,9.31,16.42,0.51,0.063,15.98,40,20.53,17.72,0.84,0.22,47.8,13,16,17,14,14,18,17,3,1.45,37,3,35,1.13,13,61,19,1.09,49,1.12,20,0.89,66,108,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Azoxystrobin,Triadimefon,Brassinosteroids,38,42,53,56,87,100,0,13,16,7,10,17,15,69,71,105,4.27,20.68,408.49,85.33
2018-03-23,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,128,14,0.97,6.26,2.63,16.81,0.024,7.62,18.41,0.45,0.063,19.23,55,20.55,25.73,1.41,0.21,16.81,13,14,16,13,14,18,17,5,1.1,29,3,47,1.07,15,57,20,0.84,49,1.09,23,0.85,67,92,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Gibberellins,39,55,55,70,84,92,0,13,16,6,15,19,6,70,88,99,3.07,30.85,369.51,29.56
2018-03-23,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,104,14,0.37,5.96,2.94,19.43,0.011,5.96,18.34,0.94,0.09,19.67,30,17.04,26.24,0.82,0.32,37.7,13,15,18,14,14,18,17,3,1.29,32,5,21,1.5,15,63,25,0.91,43,1.37,30,0.85,77,103,Rice Blast (Magnaporthe oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Brassinosteroids,36,56,61,62,88,112,1,14,14,10,14,20,18,64,78,117,4.11,24.47,314.82,97.07
2018-03-24,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,123,15,0.71,6.27,2.9,16.25,0.043,5.4,17.01,1.58,0.031,18.28,29,25.2,24.97,0.53,0.4,38.25,13,14,16,13,15,18,17,3,1.07,22,5,37,1.17,17,65,19,0.94,46,1.02,25,0.84,82,106,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Hexaconazole,Cytokinins,38,46,54,65,79,116,1,12,16,9,10,19,5,66,83,116,4.8,22.08,493.81,18.42
2018-03-24,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,90,15,0.45,5.9,2.08,17.97,0.032,4.99,17.26,0.67,0.094,15.04,35,21.28,18.53,1.18,0.3,10.8,13,14,18,13,14,18,18,3,1.09,23,3,44,1.24,14,55,22,1.02,49,1.42,23,0.89,74,115,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Hexaconazole,Cytokinins,37,55,57,65,76,93,0,14,14,10,11,19,42,60,79,98,2.64,30.06,350.44,70.29
2018-03-24,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,107,15,0.79,6.1,2.55,18.14,0.032,4.52,19.23,0.41,0.049,16.38,60,18.65,19.13,1.74,0.26,29.19,13,16,16,14,15,17,17,5,1.12,27,4,23,1.06,15,53,15,1.17,40,1.47,29,0.94,75,130,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Triadimefon,Gibberellins,38,50,59,67,79,111,0,14,16,7,12,15,13,64,85,116,2.96,25.56,354.81,20.8
2018-03-25,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,130,16,0.68,5.7,2.7,18.39,0.036,9.1,17.11,1.88,0.027,19.04,52,25.98,25.29,1.99,0.37,29.57,12,14,17,13,16,17,16,4,1.14,44,3,34,1.19,12,53,23,0.8,30,1.23,21,0.94,90,129,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Propiconazole,Hexaconazole,Gibberellins,30,42,54,53,86,94,1,12,15,10,13,16,42,63,80,103,2.61,22.36,449.04,10.55
2018-03-25,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,105,16,0.73,6.99,2.07,19.13,0.021,5.11,15.88,1.45,0.087,16.53,31,20.87,26.18,1.41,0.33,34.98,12,14,17,14,14,17,16,3,1.01,41,4,38,1.08,12,59,19,1.14,41,1.35,24,0.85,64,97,Rice Blast (Magnaporthe oryzae),Mancozeb,Propiconazole,Triadimefon,Cytokinins,33,53,69,59,73,93,0,13,14,10,11,18,35,63,79,112,3.0,25.25,346.17,13.95
2018-03-25,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,97,16,0.79,6.63,2.98,15.23,0.024,4.51,19.85,1.26,0.03,19.6,57,27.71,28.87,0.56,0.45,12.95,12,15,17,12,14,16,16,3,1.27,23,3,30,1.01,18,52,25,1.11,49,1.27,22,0.86,74,90,Leaf Smut (Entyloma oryzae),Mancozeb,Propiconazole,Hexaconazole,Gibberellins,38,54,51,57,83,119,1,13,16,8,10,16,9,51,75,115,4.15,34.04,497.89,73.17
2018-03-26,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,105,17,0.82,6.84,2.28,16.55,0.037,9.74,19.51,0.71,0.028,18.95,39,25.05,19.83,1.25,0.5,27.71,14,15,17,12,15,18,17,3,1.44,50,5,27,1.19,12,56,20,1.03,48,1.27,29,0.93,76,97,Rice Blast (Magnaporthe oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Cytokinins,32,47,59,70,71,94,0,13,15,8,14,19,10,60,76,108,3.23,32.3,490.11,50.62
2018-03-26,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,126,17,0.6,5.92,2.28,17.55,0.014,4.39,17.74,0.72,0.013,17.19,35,15.9,21.88,0.95,0.37,49.99,13,15,18,13,14,16,18,3,1.27,29,3,32,1.14,14,50,21,0.81,46,1.48,20,0.92,64,111,Brown Spot (Bipolaris oryzae),Chlorothalonil,Azoxystrobin,Hexaconazole,Gibberellins,31,51,51,53,88,120,0,12,14,8,15,15,43,64,71,104,2.64,26.18,411.68,80.97
2018-03-26,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,129,17,0.34,6.48,2.51,15.3,0.03,7.95,18.99,1.48,0.031,16.57,44,28.91,21.31,1.94,0.47,22.85,13,16,18,14,16,16,16,4,1.18,45,4,49,1.29,18,69,17,1.01,33,1.19,20,0.94,68,127,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Azoxystrobin,Triadimefon,Cytokinins,32,45,67,56,77,111,2,12,14,10,10,18,19,68,86,111,4.26,29.4,479.19,2.13
2018-03-27,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,113,18,0.65,6.38,2.25,18.09,0.022,4.77,18.3,0.89,0.011,16.7,36,24.45,23.01,1.83,0.23,48.77,13,15,17,14,16,18,17,4,1.11,36,5,42,1.01,12,55,19,0.81,50,1.46,21,0.8,66,107,Rice Blast (Magnaporthe oryzae),Chlorothalonil,Tebuconazole,Triadimefon,Brassinosteroids,34,57,51,57,70,101,1,12,15,8,14,20,34,66,86,106,3.37,34.05,317.48,37.05
2018-03-27,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,124,18,0.96,6.72,2.37,17.74,0.044,6.94,17.29,1.35,0.063,18.68,32,28.46,26.99,1.85,0.49,47.84,12,15,18,14,15,16,16,4,1.45,26,5,30,1.12,16,65,21,0.99,48,1.08,27,0.91,86,102,Rice Blast (Magnaporthe oryzae),Copper-based fungicides,Tebuconazole,Hexaconazole,Gibberellins,31,56,53,64,78,95,1,13,15,8,12,19,30,56,84,91,2.92,22.09,450.36,42.28
2018-03-27,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,133,18,0.82,6.78,2.58,17.48,0.03,8.61,18.07,1.27,0.033,16.63,46,20.06,23.06,1.47,0.23,11.98,14,14,16,12,14,18,18,4,1.03,24,5,28,1.19,14,61,16,1.02,36,1.14,27,0.86,64,117,Sheath Blight (Rhizoctonia solani),Chlorothalonil,Tebuconazole,Triadimefon,Brassinosteroids,34,41,54,61,76,99,1,13,15,8,14,17,37,63,82,93,2.86,33.39,372.48,63.83
2018-03-28,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,127,19,0.72,6.64,2.78,18.38,0.021,9.52,15.8,0.93,0.083,17.66,47,25.18,16.0,1.04,0.32,14.08,14,14,16,13,14,16,16,4,1.44,43,3,48,1.25,16,70,18,0.95,48,1.48,29,1.0,79,123,Brown Spot (Bipolaris oryzae),Chlorothalonil,Tebuconazole,Triadimefon,Gibberellins,30,41,65,67,80,111,2,14,14,7,12,15,32,67,71,91,3.02,31.55,428.31,5.19
2018-03-28,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,90,19,0.49,6.89,2.54,16.33,0.026,9.01,18.99,1.99,0.059,19.57,57,27.28,23.02,1.95,0.22,29.34,13,15,16,14,15,16,18,4,1.22,26,5,36,1.02,12,56,20,1.01,40,1.5,22,0.98,87,127,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Propiconazole,Hexaconazole,Cytokinins,37,51,63,56,77,106,1,12,16,8,15,15,4,62,74,95,3.86,31.07,335.31,34.92
2018-03-28,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,117,19,0.32,6.68,2.61,17.18,0.03,5.35,18.01,1.56,0.043,16.85,46,28.38,21.9,1.07,0.46,11.36,12,15,17,12,16,17,17,4,1.05,36,3,25,1.23,15,65,18,0.9,45,1.06,28,0.93,62,126,Brown Spot (Bipolaris oryzae),Mancozeb,Propiconazole,Hexaconazole,Auxins,34,46,56,65,72,107,0,12,14,9,11,18,48,69,83,90,4.64,30.37,308.82,71.35
2018-03-29,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,94,20,0.93,6.55,2.61,15.56,0.018,5.69,15.3,1.13,0.04,18.9,56,19.22,17.33,0.57,0.33,21.77,13,16,17,12,16,18,16,5,1.39,30,3,50,1.13,12,64,20,1.11,50,1.17,24,0.92,66,128,Sheath Blight (Rhizoctonia solani),Copper-based fungicides,Pyraclostrobin,Triadimefon,Gibberellins,39,59,60,63,78,107,1,12,14,8,14,18,16,69,77,111,4.97,23.15,452.49,7.63
2018-03-29,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,121,20,0.58,6.0,2.36,17.78,0.047,4.68,16.64,1.01,0.067,18.23,33,20.57,24.76,0.97,0.38,19.34,14,16,17,13,15,16,17,3,1.08,46,5,20,1.12,18,62,25,1.02,41,1.45,25,0.97,63,104,Sheath Blight (Rhizoctonia solani),Mancozeb,Propiconazole,Triadimefon,Gibberellins,33,60,54,70,78,118,1,14,16,6,13,19,17,62,85,119,4.14,23.91,481.76,86.22
2018-03-29,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,98,20,0.43,6.96,2.89,17.83,0.011,8.55,16.72,0.81,0.023,18.92,36,18.31,16.47,1.58,0.24,38.97,12,16,16,12,14,18,17,5,1.04,50,3,27,1.41,16,61,22,1.15,32,1.35,26,0.95,87,117,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Cytokinins,31,55,59,56,81,114,0,13,16,5,10,16,3,62,82,116,3.9,34.33,311.74,82.62
2018-03-30,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,116,10,0.7,5.96,2.8,15.61,0.049,7.55,18.24,0.33,0.077,19.31,59,26.84,27.15,0.92,0.21,23.14,14,14,18,13,15,17,18,5,1.34,30,5,46,1.48,12,60,20,1.06,43,1.07,30,0.93,62,114,Leaf Smut (Entyloma oryzae),Mancozeb,Tebuconazole,Hexaconazole,Brassinosteroids,31,50,64,55,85,99,1,13,14,7,15,16,36,67,72,112,3.85,20.62,497.36,50.17
2018-03-30,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,140,10,0.4,6.47,2.72,17.22,0.042,8.79,15.27,1.58,0.084,19.58,46,19.42,19.28,1.43,0.29,35.26,13,14,16,12,14,17,16,4,1.49,38,4,26,1.47,15,50,21,1.19,50,1.35,25,0.94,87,95,Leaf Smut (Entyloma oryzae),Copper-based fungicides,Tebuconazole,Triadimefon,Auxins,34,58,54,69,73,114,1,12,14,10,13,16,9,66,87,111,4.73,32.91,342.31,50.58
2018-03-30,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,94,10,0.8,6.16,2.72,16.82,0.024,6.87,17.52,1.08,0.035,17.98,33,17.34,25.45,0.65,0.29,36.9,12,15,16,12,14,16,18,5,1.47,28,4,47,1.21,15,52,23,0.84,43,1.23,25,0.96,88,122,Sheath Blight (Rhizoctonia solani),Mancozeb,Tebuconazole,Triadimefon,Gibberellins,39,43,58,58,71,109,0,13,16,6,15,16,20,63,79,117,4.33,27.3,400.09,34.72
2018-03-31,morning,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,115,11,0.43,6.42,2.41,19.31,0.031,4.47,17.6,1.45,0.057,15.47,35,22.74,28.74,1.74,0.29,19.18,14,15,17,12,16,18,16,3,1.32,45,3,39,1.46,17,52,18,0.92,30,1.04,22,0.98,80,101,Brown Spot (Bipolaris oryzae),Mancozeb,Pyraclostrobin,Hexaconazole,Brassinosteroids,31,54,66,54,70,93,2,13,15,9,15,17,34,70,79,107,4.61,28.71,346.44,39.55
2018-03-31,afternoon,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,108,11,0.41,5.57,2.77,19.53,0.023,4.13,17.05,0.8,0.039,17.55,42,24.31,25.12,0.5,0.39,28.94,14,15,17,14,16,16,18,3,1.23,23,5,37,1.07,14,54,16,1.03,33,1.44,26,0.92,70,121,Rice Blast (Magnaporthe oryzae),Mancozeb,Pyraclostrobin,Triadimefon,Cytokinins,33,44,54,55,73,108,0,14,15,5,11,18,39,53,89,95,4.67,21.53,494.3,96.63
2018-03-31,evening,13.25,75.25,28.7,27.57,56.94,1.3,16.46,0.35,34.99,0.0,Leaf_Development,Long,Rabi,133,11,0.66,5.93,3.0,15.56,0.012,8.07,18.88,0.53,0.024,15.05,60,25.89,16.81,1.6,0.28,10.85,12,14,17,12,14,17,17,4,1.19,50,3,48,1.06,18,57,19,1.12,34,1.23,28,0.83,79,114,Brown Spot (Bipolaris oryzae),Copper-based fungicides,Azoxystrobin,Triadimefon,Auxins,30,53,65,53,75,115,1,14,14,7,11,15,17,67,80,96,3.35,22.98,366.41,25.84
