Date,TimeOfDay,Crop_Stage,LAT,LON,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Tillering,Boron,Soil_Ph,Molybdenum,Chlorine,Nickel,Sulphur,Phosphorus,Potassium,Sodium,Nitrogen,Calcium,Zinc,Copper,Manganese,Iron,Water_Requirement,Radiation_Exposure,Magnesium,Leaf_Initiation_Plastochron,Leaf_Elongation,Radiation,Leaf_Expansion,Leaf_Length,Leaf_Width,Leaf_Count,Lower_Leaf_Length,Lower_Leaf_Width,Middle_Leaf_Length,Middle_Leaf_Width,Vegetation_Leaf_Area_Index,Vegetation_Chlorophyll_Content,Vegetation_Water_Stress_Index,Vegetation_Soil_Organic_Matter,Vegetation_Cloud_Cover,Vegetation_Temperature_Range,Soil_Sensitivity_Highly,Soil_Sensitivity_Moderate,Light_Intensity_Low,Light_Intensity_Moderate,Flood_Depth_Ideal,Humidity_Moderate,Humidity_High,Yield
2021-11-19,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,122,23,0.68,6.17,0.039,0.52,0.042,27.75,2.44,18.31,17.75,16.34,21.11,0.56,0.31,36.37,9.31,3.63,467,421,3,1.48,444.93,42,36,1.16,18,16,0.87,43,1.22,4.2,43,0.01,1.6,7,27,14,15,0,13,6,55,86,44.22
2021-11-19,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,111,23,0.43,5.69,0.019,1.26,0.098,18.29,3.0,19.39,15.93,17.57,17.99,0.71,0.23,15.93,9.34,4.11,419,423,3,1.07,414.63,33,26,1.03,16,25,1.15,39,1.01,3.1,35,0.26,1.88,19,28,14,16,2,13,5,51,72,76.79
2021-11-18,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,109,22,0.36,6.77,0.038,1.18,0.056,27.88,2.41,19.36,18.57,17.51,23.87,1.21,0.44,45.14,7.51,3.21,356,314,5,1.33,480.51,23,36,1.09,12,17,0.89,48,1.5,3.3,39,0.11,1.55,6,29,12,14,0,12,6,51,85,76.66
2021-11-18,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,132,22,0.57,6.72,0.016,1.75,0.025,22.79,2.13,19.86,16.04,19.53,22.65,0.65,0.25,49.07,9.63,3.19,461,423,3,1.24,391.75,25,42,1.02,17,21,0.94,32,1.16,4.13,42,0.02,1.73,2,30,13,14,0,12,8,51,83,87.39
2021-11-18,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,92,22,0.37,6.82,0.041,1.92,0.046,17.35,2.64,16.66,15.31,16.46,24.4,1.67,0.36,12.37,9.28,3.46,465,448,3,1.48,303.78,24,31,1.03,15,25,0.92,32,1.29,2.86,40,0.11,1.55,20,25,13,14,0,13,10,53,70,67.93
2021-11-17,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,108,21,0.31,5.65,0.033,0.92,0.047,22.4,2.19,15.03,16.9,15.62,18.18,1.68,0.24,38.11,4.47,3.17,309,326,3,1.08,317.31,21,49,1.17,17,17,0.84,38,1.0,3.99,40,0.11,1.92,18,27,14,15,1,13,6,50,85,96.52
2021-11-17,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,103,21,0.36,5.89,0.037,1.9,0.043,15.57,2.41,18.89,17.1,15.9,17.55,1.11,0.44,27.59,4.74,4.64,479,386,5,1.08,337.16,45,26,1.07,14,25,0.83,32,1.08,2.91,39,0.46,1.66,13,27,14,15,2,12,5,65,84,30.36
2021-11-17,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,127,21,0.81,5.51,0.044,0.87,0.028,24.04,2.83,19.03,15.0,17.55,19.58,1.27,0.39,33.45,4.82,3.13,399,421,3,1.39,325.67,32,32,1.22,15,22,0.95,39,1.38,3.19,35,0.48,1.81,14,27,14,16,0,12,6,70,77,2.3
2021-11-16,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,107,32,0.62,6.17,0.021,0.39,0.069,15.69,2.04,15.63,18.06,16.0,24.41,1.43,0.21,45.37,5.53,4.77,426,442,5,1.14,431.15,24,43,1.41,12,18,1.01,30,1.46,2.56,42,0.04,1.88,15,30,14,15,1,12,8,57,72,70.31
2021-11-16,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,117,32,0.7,6.86,0.031,1.16,0.065,28.1,2.97,19.66,17.09,16.76,20.38,1.64,0.33,33.41,4.85,3.78,483,332,3,1.44,490.43,45,45,1.27,15,20,0.83,42,1.26,4.17,40,0.31,1.97,18,28,14,16,2,14,10,53,71,4.62
2021-11-16,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,103,32,0.33,5.79,0.036,1.56,0.096,26.09,2.97,15.63,17.5,18.17,29.28,1.42,0.35,28.83,8.02,4.2,329,366,3,1.44,389.54,40,32,1.08,17,21,0.98,37,1.11,4.16,38,0.11,1.8,17,29,14,16,2,12,8,50,71,20.57
2021-11-15,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,115,31,0.42,6.39,0.017,1.5,0.092,25.49,2.91,16.44,16.28,15.46,15.27,1.86,0.3,42.86,9.37,3.18,495,468,4,1.2,459.91,50,42,1.38,17,16,1.08,33,1.45,3.12,41,0.39,1.59,4,29,13,16,2,13,5,69,72,1.67
2021-11-15,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,115,31,0.91,6.98,0.011,0.96,0.095,28.83,2.25,16.42,19.08,16.82,26.27,1.73,0.49,14.31,8.34,2.79,471,337,3,1.2,341.65,41,36,1.49,17,25,0.98,39,1.1,4.29,37,0.17,1.87,3,29,12,16,0,12,9,62,88,70.53
2021-11-15,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,119,31,0.57,6.28,0.046,1.46,0.057,18.05,2.77,16.59,16.14,19.71,28.97,1.19,0.49,44.05,6.57,3.02,319,309,3,1.47,405.31,24,25,1.43,15,16,1.1,36,1.07,2.97,40,0.14,1.85,5,27,12,14,2,14,5,56,73,62.85
2021-11-14,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,107,30,0.36,6.16,0.013,0.78,0.046,22.49,2.01,16.91,15.6,17.27,23.82,1.35,0.21,41.44,7.28,2.6,317,396,5,1.45,475.76,48,28,1.35,16,25,1.18,35,1.42,4.11,40,0.2,1.75,5,28,12,15,2,13,8,65,89,18.99
2021-11-14,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,93,30,0.47,6.92,0.041,1.17,0.083,18.69,2.24,18.28,18.72,17.46,24.53,0.9,0.25,42.76,4.12,3.24,442,320,5,1.11,404.0,32,24,1.03,15,25,0.93,37,1.14,2.77,40,0.43,1.78,12,30,12,14,0,14,9,65,74,15.55
2021-11-14,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,115,30,0.72,6.18,0.047,0.75,0.091,15.51,2.59,16.0,17.23,19.55,26.68,1.34,0.27,30.92,7.97,2.87,385,322,3,1.35,330.05,25,48,1.39,13,16,0.96,46,1.31,2.76,35,0.41,1.51,11,26,12,16,0,12,10,52,70,72.35
2021-11-13,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,107,29,0.55,6.44,0.04,1.12,0.089,20.81,2.98,15.9,19.59,16.08,25.15,0.58,0.33,35.98,6.48,4.9,455,339,4,1.17,357.34,47,37,1.33,16,23,1.14,44,1.23,2.55,37,0.44,1.78,13,25,14,15,1,14,10,69,74,77.08
2021-11-13,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Kharif,92,29,0.57,6.75,0.014,0.5,0.087,17.54,2.7,16.11,17.21,18.26,28.88,1.55,0.5,32.1,4.62,4.24,321,420,3,1.22,432.24,35,23,1.44,16,18,1.12,50,1.44,3.39,41,0.09,1.67,11,30,14,15,0,12,9,57,87,5.37
2021-11-13,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,131,29,0.73,6.48,0.02,0.56,0.065,16.85,2.75,17.36,16.51,15.78,15.01,1.43,0.33,10.68,7.92,2.64,437,410,3,1.38,411.24,23,39,1.36,18,21,1.05,38,1.16,3.23,37,0.49,1.8,5,25,13,15,1,13,8,65,71,90.15
2021-11-12,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,99,28,0.84,6.96,0.05,0.49,0.038,16.4,2.81,15.72,17.34,17.45,23.76,1.16,0.45,35.34,9.42,3.58,497,410,5,1.27,397.86,46,32,1.13,14,17,1.08,43,1.0,2.73,37,0.46,1.89,5,25,12,16,2,14,7,57,74,54.22
2021-11-12,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,113,28,0.87,6.38,0.011,0.6,0.031,29.42,2.5,15.7,17.24,18.98,19.08,1.44,0.49,41.64,7.09,4.78,460,353,4,1.13,472.11,30,33,1.35,13,23,0.81,44,1.37,3.0,36,0.03,1.88,3,25,13,15,0,14,9,62,71,59.31
2021-11-12,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,135,28,0.51,6.23,0.029,1.26,0.024,21.95,2.14,19.84,15.07,16.48,20.6,0.83,0.34,37.65,4.55,3.84,447,447,4,1.36,413.0,23,35,1.11,14,20,1.09,40,1.05,3.47,35,0.32,1.76,14,29,13,15,2,13,8,62,75,33.39
2021-11-11,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,139,27,0.85,6.22,0.038,1.67,0.043,16.48,2.18,19.11,18.67,19.1,16.2,1.62,0.46,45.84,4.37,4.47,351,429,4,1.42,455.77,50,23,1.42,16,15,1.2,49,1.49,3.91,45,0.26,1.85,12,27,13,16,2,13,8,61,76,8.24
2021-11-11,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,105,27,0.59,6.58,0.019,1.5,0.054,28.31,2.95,16.93,19.55,16.16,20.54,1.18,0.2,35.16,9.94,4.49,322,437,4,1.09,439.06,29,37,1.49,16,17,1.05,32,1.43,3.3,39,0.32,1.54,9,26,12,15,0,12,10,57,88,4.36
2021-11-11,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,128,27,0.8,6.01,0.01,0.88,0.061,28.86,2.81,15.47,17.48,16.16,27.6,0.81,0.44,31.82,6.48,4.93,445,323,3,1.15,485.26,27,43,1.07,14,21,0.9,42,1.14,4.28,39,0.32,1.59,7,25,14,14,2,12,10,68,76,55.28
2021-11-10,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,103,26,0.57,5.59,0.036,0.33,0.036,22.58,2.43,15.61,15.72,17.81,27.44,1.34,0.25,30.98,5.52,2.54,426,428,5,1.29,428.01,47,21,1.03,17,22,0.91,36,1.4,4.01,45,0.26,1.77,7,29,12,14,0,13,5,63,72,13.79
2021-11-10,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,105,26,0.37,6.75,0.028,0.64,0.082,25.73,2.11,17.81,16.3,17.97,28.2,1.9,0.48,33.9,7.79,4.18,435,410,3,1.3,345.45,39,26,1.09,14,25,0.85,48,1.17,2.75,37,0.45,1.74,0,29,14,14,2,13,10,57,83,32.37
2021-11-10,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,113,26,0.87,5.68,0.026,1.63,0.011,27.1,2.17,19.56,16.53,17.68,24.84,1.24,0.32,23.05,9.79,3.52,491,455,3,1.2,402.59,50,24,1.24,18,19,1.16,45,1.44,4.38,36,0.3,1.69,9,30,13,16,1,13,6,62,84,53.05
2021-11-09,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Kharif,140,25,0.97,5.67,0.013,1.24,0.074,15.56,2.16,17.32,19.48,17.77,29.62,0.58,0.29,29.85,6.92,3.66,332,420,3,1.06,427.52,20,38,1.22,16,20,1.2,38,1.39,4.23,37,0.0,1.85,9,27,13,16,1,13,6,64,79,57.91
2021-11-09,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,116,25,0.99,6.66,0.031,1.97,0.076,18.96,2.52,17.35,19.19,18.39,20.4,1.94,0.44,40.53,7.71,4.45,499,452,5,1.29,321.2,31,35,1.24,12,24,1.15,38,1.04,3.95,42,0.38,1.98,15,26,14,16,1,12,7,62,87,35.11
2021-11-09,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,111,25,0.85,5.56,0.041,1.2,0.068,23.11,2.61,19.07,19.14,17.52,17.89,1.14,0.45,37.16,5.99,4.18,341,499,4,1.22,399.12,27,49,1.14,12,17,1.18,41,1.49,2.58,40,0.11,1.74,5,29,12,16,2,14,7,65,82,52.64
2021-11-08,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,113,24,0.69,6.05,0.026,0.52,0.064,25.36,2.91,19.29,16.52,19.89,17.75,1.09,0.45,42.92,5.16,2.95,483,498,4,1.3,365.51,47,23,1.16,18,23,1.03,31,1.01,3.48,44,0.11,1.8,14,28,14,15,1,14,5,64,84,2.93
2021-11-08,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,137,24,0.65,5.62,0.048,1.17,0.017,15.79,2.46,19.61,16.54,15.37,22.97,1.51,0.24,33.61,7.53,4.87,432,374,3,1.3,409.91,29,23,1.42,17,18,0.99,48,1.29,3.8,44,0.21,1.88,14,25,13,16,1,12,6,63,76,71.9
2021-11-08,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,98,24,0.34,6.31,0.025,1.38,0.083,23.24,2.18,18.17,16.55,18.21,22.27,0.72,0.37,43.53,6.16,3.3,471,495,4,1.04,476.47,49,41,1.22,13,24,1.13,43,1.24,4.5,45,0.41,1.67,1,29,12,16,1,14,10,61,90,26.92
2021-11-07,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Kharif,100,23,0.79,6.48,0.013,0.69,0.041,28.7,2.99,19.47,18.62,19.42,19.13,1.5,0.45,31.29,7.14,3.75,480,370,4,1.24,446.79,27,42,1.19,17,21,1.19,31,1.14,3.86,40,0.5,1.88,14,26,13,16,0,14,7,60,77,17.37
2021-11-07,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,116,23,0.33,5.92,0.022,1.57,0.028,21.48,2.91,15.01,15.68,18.64,17.61,1.58,0.5,21.19,9.0,4.49,374,476,4,1.42,380.27,27,38,1.42,16,21,0.93,38,1.39,3.57,42,0.28,1.67,10,28,12,15,2,12,6,52,85,74.97
2021-11-07,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,124,23,0.71,6.05,0.022,0.55,0.014,19.91,2.23,19.14,18.79,18.42,16.28,0.76,0.37,29.65,8.89,3.47,434,386,4,1.21,301.86,44,41,1.03,12,22,0.91,46,1.04,2.82,37,0.03,1.83,0,27,13,16,0,14,7,54,76,4.02
2021-11-06,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,135,22,0.86,5.82,0.048,0.52,0.054,29.9,2.87,19.36,15.79,19.52,20.47,0.92,0.28,40.07,6.26,4.35,374,365,3,1.35,382.58,40,41,1.45,15,25,1.14,37,1.1,3.93,45,0.01,1.99,18,27,12,15,0,14,10,65,79,98.23
2021-11-06,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,132,22,0.92,5.8,0.025,0.7,0.089,15.74,2.78,19.11,16.31,15.64,19.65,1.88,0.31,16.19,7.12,3.13,303,470,4,1.0,367.02,46,31,1.05,13,21,0.99,30,1.3,3.22,39,0.45,1.61,17,30,14,15,2,13,10,62,82,1.47
2021-11-06,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,91,22,0.47,5.99,0.024,1.68,0.029,21.45,2.33,19.75,19.28,15.33,17.68,1.08,0.29,16.11,8.04,4.44,483,378,4,1.2,441.1,41,43,1.38,18,19,1.04,49,1.08,3.31,40,0.28,1.6,12,27,12,15,0,12,5,66,70,9.43
2021-11-05,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Kharif,120,21,0.35,6.21,0.014,1.01,0.018,27.68,2.59,18.23,16.83,19.39,24.7,1.01,0.37,30.79,8.12,4.2,410,434,5,1.15,477.09,49,23,1.02,14,25,1.04,41,1.17,3.11,45,0.45,1.55,14,26,12,16,1,12,6,68,85,62.07
2021-11-05,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Kharif,111,21,0.89,6.5,0.038,1.18,0.032,24.47,2.18,18.66,18.4,15.16,17.32,1.15,0.49,47.97,9.32,4.06,487,494,5,1.43,494.22,25,34,1.36,12,19,0.82,50,1.25,4.37,39,0.11,1.58,11,25,14,14,0,14,10,58,87,30.74
2021-11-05,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,108,21,0.89,6.48,0.021,0.96,0.055,29.46,2.91,15.87,17.27,15.27,17.61,0.6,0.26,33.49,7.44,3.92,452,466,3,1.03,362.67,28,25,1.1,14,15,0.88,43,1.2,2.77,40,0.26,1.58,14,29,12,16,2,13,6,69,79,32.22
2021-11-04,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,131,32,0.59,6.01,0.01,1.76,0.026,15.38,2.72,15.96,16.19,17.4,21.53,0.62,0.28,46.13,5.32,4.87,301,318,3,1.21,387.28,44,49,1.2,15,19,0.9,42,1.42,3.34,43,0.35,1.76,11,26,13,15,2,12,9,61,71,69.72
2021-11-04,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,114,32,0.63,6.25,0.033,1.49,0.06,17.59,2.96,15.2,16.97,15.97,21.32,1.54,0.39,17.4,5.76,3.38,496,368,4,1.12,434.23,48,40,1.46,13,18,0.96,49,1.11,3.33,39,0.4,1.88,17,28,14,16,1,14,10,68,73,98.51
2021-11-04,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Rabi,117,32,0.78,6.93,0.011,0.32,0.04,24.19,2.53,18.43,18.04,16.65,28.17,0.59,0.37,11.47,5.16,3.15,343,481,4,1.02,323.02,25,30,1.46,13,16,1.11,50,1.26,4.11,38,0.07,1.87,17,29,14,15,0,12,10,65,70,78.81
2021-11-03,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,118,31,0.93,6.75,0.037,1.74,0.047,15.17,2.36,18.33,17.15,16.08,18.98,1.76,0.31,10.02,9.18,4.76,329,342,4,1.13,370.88,31,37,1.28,17,18,1.11,48,1.17,2.87,36,0.01,1.92,10,26,14,15,1,12,9,57,72,89.13
2021-11-03,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,110,31,0.38,6.85,0.031,1.74,0.093,18.55,2.65,17.09,17.79,18.81,21.93,1.24,0.25,49.59,7.36,2.61,490,458,3,1.22,431.24,43,47,1.01,16,19,0.82,33,1.05,3.3,45,0.0,1.53,18,27,13,16,0,13,6,59,74,67.7
2021-11-03,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Kharif,138,31,0.75,6.28,0.015,1.7,0.054,26.06,2.35,16.97,18.68,16.83,29.9,1.61,0.49,48.85,7.56,2.63,403,419,4,1.22,375.43,30,33,1.2,15,17,1.01,37,1.4,3.23,37,0.36,1.77,11,25,12,14,2,13,5,59,76,61.63
2021-11-02,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Rabi,91,30,0.45,5.9,0.041,0.65,0.018,28.64,2.17,16.53,18.77,17.03,25.65,1.85,0.4,23.45,7.26,3.34,354,325,3,1.01,484.94,48,37,1.0,14,19,1.18,39,1.04,2.74,39,0.35,1.82,2,27,14,16,2,12,7,59,71,32.32
2021-11-02,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Kharif,126,30,0.4,6.98,0.031,0.42,0.074,29.56,2.54,19.06,18.14,15.93,17.53,0.56,0.49,44.52,4.6,3.95,374,376,5,1.27,319.63,32,25,1.4,17,25,0.89,33,1.46,4.26,35,0.47,1.94,9,26,14,15,1,12,10,50,78,0.95
2021-11-02,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Rabi,103,30,0.68,5.8,0.017,0.77,0.036,24.86,2.1,18.08,17.44,16.63,17.5,1.04,0.36,44.09,6.22,3.16,342,311,4,1.34,493.68,32,28,1.21,14,17,0.84,42,1.44,4.29,42,0.15,1.65,3,29,13,15,1,14,6,50,85,55.91
2021-11-01,evening,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Short,Kharif,104,29,0.41,6.23,0.049,0.66,0.088,25.09,2.6,19.98,19.12,19.68,23.47,0.98,0.34,35.35,7.19,2.89,465,382,5,1.12,393.32,49,34,1.11,15,15,1.08,32,1.21,4.37,38,0.4,1.77,0,30,13,14,2,12,5,56,88,23.75
2021-11-01,afternoon,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Medium,Kharif,109,29,0.96,5.51,0.04,1.39,0.092,25.28,2.29,16.98,19.23,17.34,25.71,1.52,0.27,12.92,4.91,4.11,419,444,3,1.23,366.57,44,46,1.01,16,24,1.16,41,1.04,4.26,36,0.33,1.97,1,28,14,15,2,13,6,65,88,29.81
2021-11-01,morning,Tillering,13.25,75.25,24.21,23.97,88.09,1.04,21.78,0.94,90.09,9.39,Long,Kharif,115,29,0.81,5.71,0.048,0.94,0.072,21.32,2.58,17.3,18.43,15.86,25.79,0.72,0.42,40.13,6.52,4.36,483,467,5,1.1,403.19,47,26,1.13,17,17,1.01,41,1.25,2.52,43,0.23,1.9,10,29,12,16,1,13,7,61,90,69.36
2021-10-31,evening,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Short,Kharif,112,28,0.6,6.25,0.036,1.34,0.02,27.32,2.97,18.91,16.87,18.17,21.81,1.77,0.35,20.0,8.6,3.9,327,340,3,1.35,458.7,38,45,1.17,14,19,0.91,42,1.02,3.92,35,0.06,1.68,6,27,13,16,2,13,9,66,71,48.82
2021-10-31,afternoon,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Long,Kharif,125,28,0.5,5.96,0.035,1.0,0.092,22.54,2.76,18.19,18.58,18.62,25.57,1.12,0.31,28.4,6.4,3.91,397,423,4,1.41,416.93,42,44,1.04,15,23,0.85,50,1.09,4.09,35,0.46,1.51,20,29,12,16,1,14,9,59,86,5.57
2021-10-31,morning,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Long,Rabi,91,28,0.68,6.14,0.021,1.53,0.066,22.77,2.37,16.29,19.58,19.07,16.02,1.39,0.39,38.19,6.22,3.32,474,340,5,1.22,484.2,37,32,1.43,15,15,0.98,46,1.27,4.31,41,0.28,1.52,9,27,12,15,0,14,7,50,87,68.52
2021-10-30,evening,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Short,Rabi,104,27,0.31,6.95,0.025,0.59,0.061,16.09,2.63,17.2,18.55,16.76,25.57,1.89,0.38,37.31,5.45,3.62,321,437,5,1.06,312.15,21,27,1.48,17,19,1.02,33,1.4,3.59,44,0.04,1.92,19,27,12,14,1,13,9,53,83,43.64
2021-10-30,afternoon,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Medium,Rabi,98,27,0.64,6.23,0.014,1.98,0.065,25.57,2.23,18.01,19.63,15.43,25.42,0.74,0.5,40.87,6.52,2.84,403,390,5,1.18,444.05,42,26,1.03,12,23,0.88,48,1.44,3.45,43,0.46,1.81,12,27,13,14,2,12,6,52,82,6.67
2021-10-30,morning,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Long,Kharif,113,27,0.77,6.78,0.016,1.57,0.089,24.7,2.77,15.92,16.5,16.45,22.78,0.97,0.22,32.68,6.74,3.98,389,483,3,1.43,429.1,39,26,1.23,12,19,1.2,37,1.19,3.12,37,0.03,1.63,13,27,13,14,2,13,5,55,81,21.39
2021-10-29,evening,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Medium,Kharif,93,26,0.96,5.96,0.05,0.93,0.017,20.55,2.05,16.68,15.68,19.3,21.05,0.87,0.28,43.42,6.66,3.77,366,477,3,1.07,323.05,41,20,1.14,17,25,1.05,50,1.43,2.7,45,0.05,1.97,6,30,14,14,1,12,10,64,76,35.48
2021-10-29,afternoon,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Short,Rabi,116,26,0.42,6.27,0.013,0.37,0.016,24.79,2.2,15.27,16.33,17.64,22.52,0.62,0.48,46.32,6.14,3.34,398,456,3,1.09,366.31,22,34,1.12,14,21,0.96,42,1.24,4.46,35,0.01,1.86,5,27,14,16,0,14,5,59,88,45.26
2021-10-29,morning,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Medium,Rabi,129,26,0.58,6.05,0.021,0.21,0.06,21.97,2.29,18.13,19.87,18.76,29.0,1.8,0.28,14.34,5.2,4.13,396,332,4,1.42,337.62,25,33,1.48,15,21,1.16,46,1.28,2.74,35,0.33,1.82,9,26,14,16,1,14,7,58,83,16.0
2021-10-28,evening,Tillering,13.25,75.25,24.97,24.66,88.34,1.04,22.5,0.93,85.51,12.47,Long,Rabi,100,25,0.95,6.42,0.029,1.4,0.079,23.29,2.84,15.51,16.85,15.25,20.96,1.3,0.35,25.52,8.3,4.07,404,310,3,1.19,369.13,37,43,1.14,13,24,0.94,31,1.2,2.95,35,0.2,1.65,14,28,12,16,0,14,9,59,82,23.64
