Date,TimeOfDay,LAT,LON,Crop_Stage,TS,T2M,RH2M,WS2M,T2MDEW,GWETTOP,CLOUD_AMT,PRECTOTCORR,Rice_Crop_Variety,Season,Duration,Day_of_Sowing,soil_pH,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,Chlorine,Nickel,Potassium,Sodium,Nitrogen,Calcium,Sulphur,Phosphorous,Yield_Trait,Soil_Moisture_Content,Vegetation_Index,Relative_Humidity,Temperature,Water,Radiation,Magnesium,Disease_Resistance,Pest_Resistance,Drought_Tolerance,Heat_Tolerance,Cold_Tolerance,Plant_Vigor,Plant_Stress_Resilience,Land_Preparation,Biological_Interactions,Pollution,Yield
2022-04-18,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,139,0,6.21,8.05,28.18,0.95,0.26,0.92,0.035,1.83,0.02,18.94,17.99,16.62,21.24,15.67,2,Medium Yield,75,0.63,70.52,33.94,2.61,329.82,55,14,20,4,22,25,13,14,1,42,30,69.34
2022-04-17,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,119,7,5.7,5.96,45.51,1.01,0.36,0.36,0.036,0.41,0.042,19.98,15.04,18.02,26.66,23.64,2,Medium Yield,89,0.58,77.56,34.52,4.96,311.49,44,78,41,78,10,97,90,27,1,7,4,65.4
2022-04-17,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,127,7,6.26,7.66,36.0,0.67,0.23,0.97,0.017,1.11,0.082,17.95,19.18,18.75,28.43,23.45,3,Medium Yield,83,0.65,61.57,32.78,3.25,393.58,43,44,83,98,48,48,31,5,6,33,22,88.86
2022-04-17,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,112,7,6.92,7.27,49.94,0.6,0.2,0.89,0.048,0.32,0.024,17.75,16.3,16.23,18.05,22.59,2,Medium Yield,72,0.51,83.34,23.41,3.08,340.15,22,89,14,71,97,73,41,72,2,14,46,22.86
2022-04-16,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,112,6,6.03,9.73,31.01,1.89,0.24,0.46,0.017,0.36,0.061,15.81,18.47,19.23,15.77,26.9,3,Medium Yield,78,0.32,74.27,21.42,4.72,307.69,28,86,99,45,96,91,88,46,7,40,46,55.98
2022-04-16,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,98,6,6.99,8.53,47.5,1.22,0.43,0.64,0.014,1.49,0.076,15.7,18.69,15.41,16.97,26.9,3,Medium Yield,81,0.49,64.69,25.4,4.82,329.3,33,50,57,71,41,15,96,40,2,15,21,41.65
2022-04-16,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,137,6,6.93,8.04,19.23,1.25,0.4,0.3,0.022,0.83,0.051,17.63,15.47,15.2,27.74,17.72,2,Medium Yield,80,0.4,72.17,30.28,2.82,498.17,45,88,7,61,68,57,0,25,3,4,37,65.67
2022-04-15,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,111,5,6.42,5.28,39.49,1.53,0.25,0.33,0.02,1.91,0.071,18.74,17.34,15.85,21.33,18.19,2,Medium Yield,85,0.78,73.47,32.11,2.64,332.67,25,4,17,87,98,33,87,39,2,2,25,47.39
2022-04-15,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,111,5,7.0,4.57,30.26,1.94,0.28,0.44,0.037,0.47,0.022,16.57,15.02,18.73,21.41,20.07,2,Medium Yield,79,0.44,66.57,26.87,2.65,444.0,58,12,6,32,14,16,74,47,9,40,27,81.84
2022-04-15,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,133,5,5.53,9.63,47.68,0.74,0.33,0.46,0.027,0.37,0.014,15.54,16.66,16.82,23.07,15.85,2,Medium Yield,86,0.68,63.74,21.9,4.4,358.61,25,63,4,43,33,7,89,45,9,85,21,33.35
2022-04-14,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,123,4,5.83,5.47,44.97,1.92,0.29,0.59,0.045,1.72,0.042,15.3,15.56,19.95,19.13,23.25,2,Medium Yield,90,0.79,72.32,33.98,3.58,301.52,40,94,37,88,17,93,20,23,5,31,11,42.98
2022-04-14,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,120,4,6.47,4.88,23.55,1.3,0.28,0.47,0.048,0.38,0.042,17.4,19.89,17.52,29.16,28.78,2,Medium Yield,84,0.36,62.62,26.4,3.86,331.35,20,68,86,99,58,67,55,84,5,2,24,55.35
2022-04-14,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,128,4,6.71,9.57,36.68,1.46,0.3,0.94,0.045,1.17,0.07,17.61,17.24,18.97,21.04,20.28,3,Medium Yield,70,0.49,67.54,24.41,2.81,306.74,36,82,74,98,2,27,87,96,10,76,22,43.7
2022-04-13,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,135,3,5.56,7.29,22.46,0.76,0.35,0.53,0.025,0.32,0.082,16.73,18.55,16.1,15.32,17.12,2,Medium Yield,77,0.47,66.03,21.79,4.3,499.42,35,4,8,27,92,23,40,47,2,15,40,97.69
2022-04-13,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,114,3,6.68,9.03,35.46,1.67,0.48,0.67,0.023,1.49,0.083,18.14,17.18,16.36,20.31,28.88,2,Medium Yield,86,0.62,83.02,29.5,4.48,462.18,39,26,84,37,74,14,18,93,8,59,44,17.45
2022-04-13,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,117,3,6.39,7.22,49.91,0.62,0.5,0.3,0.037,1.25,0.016,16.18,19.68,18.84,23.86,17.82,3,Medium Yield,82,0.58,64.1,23.44,3.97,499.04,21,73,60,86,15,99,47,43,9,37,33,93.17
2022-04-12,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,133,2,5.9,8.31,44.62,0.72,0.28,0.84,0.012,1.31,0.059,18.45,18.6,19.83,28.79,26.82,3,Medium Yield,86,0.73,73.45,25.37,3.35,410.04,36,25,68,22,7,53,21,9,1,26,0,3.5
2022-04-12,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,127,2,6.12,7.76,25.03,1.14,0.45,0.59,0.017,1.09,0.011,17.79,16.67,15.76,16.35,24.63,2,Medium Yield,82,0.64,84.77,29.38,4.12,418.32,30,66,34,10,18,36,79,35,3,36,28,80.89
2022-04-12,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,116,2,6.58,6.35,21.26,1.56,0.28,0.5,0.013,1.0,0.05,15.65,19.39,18.96,16.35,26.88,2,Medium Yield,77,0.86,74.8,29.53,3.17,384.64,36,48,11,50,6,53,33,41,6,61,42,86.96
2022-04-11,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,101,1,6.3,6.15,40.02,1.72,0.42,0.76,0.045,1.53,0.011,19.3,16.53,17.56,19.02,18.69,3,Medium Yield,86,0.88,61.8,21.35,4.98,458.99,50,64,43,18,23,24,93,16,1,90,30,30.57
2022-04-11,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,92,1,5.79,5.88,38.76,1.28,0.23,0.56,0.037,1.95,0.065,18.53,16.72,17.62,29.31,25.54,3,Medium Yield,80,0.85,80.8,22.89,3.58,372.1,39,57,93,36,86,62,60,41,10,29,23,64.93
2022-04-11,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,120,1,6.22,5.6,13.38,1.91,0.46,0.72,0.036,1.78,0.032,16.22,16.37,16.37,17.05,24.83,3,Medium Yield,72,0.31,74.89,34.74,4.74,483.06,56,100,74,38,91,16,21,34,3,7,11,74.21
2022-04-10,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,91,0,6.85,8.93,35.36,0.89,0.32,0.31,0.011,0.86,0.013,18.41,17.79,16.5,16.96,25.81,2,Medium Yield,78,0.66,81.31,29.23,3.48,369.52,44,13,3,75,56,33,55,57,6,34,47,88.15
2022-04-10,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,101,0,5.91,8.71,48.2,0.75,0.47,0.96,0.028,0.38,0.02,17.84,16.44,18.45,29.78,29.28,2,Medium Yield,87,0.85,79.36,28.54,3.65,337.12,30,29,75,77,95,99,99,96,7,44,22,48.25
2022-04-10,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,135,0,6.86,7.1,26.93,1.77,0.28,0.86,0.016,0.49,0.035,18.57,18.51,15.64,22.55,27.38,3,Medium Yield,87,0.39,67.37,21.03,3.5,432.19,37,17,15,59,36,2,20,53,1,12,17,81.92
2022-04-09,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,128,7,6.91,6.49,23.72,0.69,0.32,0.97,0.014,0.21,0.084,18.34,15.04,17.72,23.02,15.21,3,Medium Yield,78,0.66,60.49,32.56,4.79,406.9,25,19,27,50,30,88,22,48,2,48,0,49.5
2022-04-09,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,125,7,5.68,4.43,13.38,0.85,0.45,0.56,0.026,1.37,0.051,18.91,18.01,17.58,23.95,24.92,3,Medium Yield,71,0.75,63.77,34.23,3.33,362.6,26,4,64,85,11,26,30,47,1,94,28,29.88
2022-04-09,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,131,7,5.93,9.93,23.33,0.71,0.31,0.69,0.017,1.88,0.028,16.69,15.04,16.52,16.6,19.74,2,Medium Yield,70,0.74,68.11,21.23,4.34,393.86,56,77,96,90,67,52,56,82,2,61,29,96.28
2022-04-08,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,95,6,6.62,6.83,20.05,0.67,0.48,0.93,0.016,1.24,0.034,17.09,20.0,19.28,26.77,17.58,3,Medium Yield,73,0.86,72.2,24.17,2.82,464.44,55,53,17,44,45,23,42,8,5,98,14,55.65
2022-04-08,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,98,6,6.0,8.2,37.06,1.13,0.49,0.78,0.038,1.8,0.047,17.38,18.52,18.78,15.08,26.48,2,Medium Yield,77,0.49,68.23,28.49,4.14,383.39,42,22,19,81,14,72,6,71,7,89,6,90.28
2022-04-08,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,108,6,6.82,4.01,16.03,0.85,0.33,0.61,0.029,1.95,0.024,18.45,18.09,17.3,17.28,15.76,2,Medium Yield,73,0.61,60.93,23.38,3.88,308.55,34,26,23,58,34,17,19,24,6,60,49,66.31
2022-04-07,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,118,5,6.23,8.07,43.22,0.53,0.2,0.95,0.034,1.98,0.098,17.4,18.98,17.81,25.14,24.32,3,Medium Yield,74,0.79,61.43,34.4,4.8,489.7,31,20,44,36,61,69,12,24,8,74,1,12.97
2022-04-07,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,132,5,5.59,6.8,14.61,1.5,0.24,0.82,0.01,1.21,0.051,15.08,18.81,16.51,18.27,21.7,3,Medium Yield,77,0.62,81.96,33.43,2.66,335.28,28,83,44,27,25,34,66,86,7,1,21,85.04
2022-04-07,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,117,5,5.75,8.74,32.77,1.16,0.21,0.65,0.024,1.67,0.021,15.57,18.65,15.53,25.54,22.15,2,Medium Yield,90,0.74,75.89,23.15,2.86,427.68,31,29,14,100,57,70,42,77,2,23,33,47.13
2022-04-06,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,90,4,6.19,6.42,33.28,1.81,0.28,0.49,0.031,0.97,0.078,16.15,17.97,19.33,23.61,20.81,3,Medium Yield,89,0.68,69.32,25.1,4.33,373.51,52,21,57,27,75,58,77,40,2,35,35,29.74
2022-04-06,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,113,4,6.51,4.45,34.12,1.91,0.38,0.77,0.017,1.77,0.082,17.35,19.7,15.13,25.99,23.93,2,Medium Yield,82,0.46,78.68,22.59,3.14,320.74,50,22,9,4,78,81,44,51,3,57,31,87.67
2022-04-06,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,111,4,6.63,8.1,13.59,0.74,0.37,0.86,0.02,0.77,0.098,19.15,15.8,19.2,20.97,16.19,2,Medium Yield,88,0.51,82.25,31.73,3.79,457.34,53,49,92,61,96,74,57,40,10,85,22,22.01
2022-04-05,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,114,3,6.23,6.19,31.84,1.49,0.29,0.33,0.034,0.72,0.062,18.14,17.84,17.46,24.11,18.14,2,Medium Yield,84,0.64,65.57,32.68,4.97,451.43,32,58,37,64,81,38,91,59,9,83,1,25.09
2022-04-05,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,124,3,6.66,6.4,11.99,1.96,0.49,0.73,0.04,1.56,0.096,17.54,15.06,15.81,17.14,20.97,2,Medium Yield,74,0.48,77.77,30.02,3.41,387.41,23,95,92,91,63,83,50,27,7,78,22,41.21
2022-04-05,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,121,3,5.53,7.06,47.35,1.52,0.39,0.39,0.034,1.0,0.046,17.3,17.39,16.29,28.01,23.72,3,Medium Yield,76,0.84,73.7,33.09,4.99,342.66,21,72,37,5,92,61,5,62,3,13,0,33.77
2022-04-04,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,122,2,5.76,8.37,23.44,1.22,0.37,0.92,0.031,0.63,0.098,19.28,15.56,18.09,15.38,20.2,3,Medium Yield,78,0.76,75.56,34.15,2.54,436.95,56,17,3,49,25,4,77,19,2,8,32,93.69
2022-04-04,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,115,2,6.41,8.56,20.56,1.12,0.41,0.48,0.016,0.67,0.036,18.9,15.56,19.76,15.15,20.55,3,Medium Yield,75,0.33,66.3,28.24,2.52,346.76,40,45,20,100,59,68,29,16,7,15,35,36.46
2022-04-04,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,92,2,6.94,7.58,28.7,1.97,0.48,0.5,0.042,1.57,0.038,19.73,19.89,17.27,18.65,25.12,2,Medium Yield,85,0.36,68.1,21.98,4.87,419.88,49,99,63,74,80,81,56,83,1,55,6,80.85
2022-04-03,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,100,1,6.97,4.8,11.24,0.76,0.23,0.77,0.026,0.58,0.031,18.92,18.23,19.36,18.92,29.56,3,Medium Yield,70,0.69,66.22,23.47,3.23,339.54,37,59,92,76,82,85,97,48,5,22,30,91.78
2022-04-03,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,115,1,5.67,4.86,46.5,0.86,0.44,0.94,0.022,1.46,0.041,19.45,19.86,15.87,17.42,24.3,3,Medium Yield,87,0.39,60.85,30.64,2.99,486.44,52,67,40,2,77,16,4,75,3,52,0,79.29
2022-04-03,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,117,1,6.41,6.29,21.85,1.26,0.25,0.88,0.013,1.75,0.015,17.39,19.44,16.97,25.21,21.05,3,Medium Yield,78,0.53,64.42,25.96,4.1,347.52,43,82,84,93,39,45,73,53,8,15,38,80.51
2022-04-02,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,109,0,6.23,7.03,42.0,1.59,0.4,0.63,0.036,1.11,0.075,15.57,16.69,15.77,29.48,16.23,2,Medium Yield,85,0.87,67.26,27.52,2.54,415.17,34,36,6,66,84,60,92,10,2,16,40,89.75
2022-04-02,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,95,0,6.92,7.03,37.53,0.69,0.32,0.55,0.017,1.71,0.011,16.63,17.1,17.79,21.99,24.49,2,Medium Yield,77,0.79,64.88,30.33,3.41,406.56,44,39,70,24,57,10,10,96,6,10,47,70.93
2022-04-02,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,106,0,5.72,9.42,43.87,0.95,0.35,0.58,0.036,1.46,0.035,18.19,18.35,17.88,18.01,19.93,2,Medium Yield,77,0.89,61.11,28.26,2.7,396.19,33,85,13,14,9,9,87,67,2,32,43,88.15
2022-04-01,evening,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,132,7,6.12,8.59,31.08,0.58,0.31,0.42,0.027,1.89,0.074,16.78,17.32,15.06,28.47,22.88,3,Medium Yield,70,0.53,84.95,26.85,4.76,468.28,28,64,72,50,85,34,75,91,10,18,9,26.42
2022-04-01,afternoon,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,105,7,6.44,8.9,37.68,1.6,0.47,0.79,0.023,1.03,0.084,19.65,15.84,16.33,17.91,23.56,3,Medium Yield,71,0.89,63.38,25.82,3.54,351.88,32,77,25,48,74,46,57,91,1,3,7,96.52
2022-04-01,morning,13.25,75.25,Sowing,28.02,27.32,73.82,1.01,21.57,0.54,66.82,2.16,Short,Kharif,139,7,6.53,7.92,34.59,1.84,0.27,0.7,0.037,0.49,0.037,15.13,17.56,19.14,17.96,18.69,3,Medium Yield,78,0.73,81.69,20.89,4.79,425.82,31,60,80,60,39,81,78,37,1,73,45,87.24
2022-03-31,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,138,6,5.82,5.51,45.55,1.05,0.41,0.71,0.011,1.81,0.017,18.77,18.64,15.21,16.82,18.48,2,Medium Yield,71,0.46,83.23,31.3,4.65,312.03,48,83,19,100,21,72,0,26,9,36,25,46.17
2022-03-31,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,123,6,6.09,8.2,27.55,1.45,0.26,0.75,0.049,0.51,0.056,18.84,17.49,16.66,29.34,18.73,3,Medium Yield,70,0.8,71.85,33.68,2.99,302.99,33,45,10,88,98,44,9,7,3,12,4,11.03
2022-03-31,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,136,6,6.88,6.76,16.72,1.31,0.44,0.99,0.038,0.54,0.089,16.33,15.39,18.06,21.72,17.55,2,Medium Yield,72,0.31,81.75,26.46,2.94,328.52,51,95,83,54,11,45,30,1,9,22,11,43.17
2022-03-30,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,137,5,6.35,6.94,47.08,1.9,0.35,0.99,0.011,1.64,0.094,17.45,18.38,17.15,29.4,17.39,3,Medium Yield,75,0.53,79.77,31.11,3.78,414.73,28,38,31,78,48,32,51,4,3,76,3,75.27
2022-03-30,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,106,5,6.32,5.26,37.88,1.33,0.42,0.52,0.046,1.36,0.094,19.53,19.77,18.9,19.23,24.76,2,Medium Yield,77,0.66,84.27,34.35,4.12,424.0,32,62,52,10,51,100,86,87,9,81,42,17.77
2022-03-30,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,106,5,5.55,4.42,12.53,0.92,0.47,0.75,0.012,1.4,0.081,15.45,18.71,18.56,21.98,27.28,3,Medium Yield,70,0.86,68.45,20.64,3.53,434.91,49,51,52,2,68,60,19,12,8,23,9,66.77
2022-03-29,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,94,4,5.68,6.16,21.33,1.0,0.5,0.49,0.047,0.72,0.056,17.57,15.98,18.18,28.93,28.65,2,Medium Yield,88,0.47,60.31,30.2,2.85,485.7,39,44,50,23,70,91,85,0,8,69,0,66.47
2022-03-29,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,90,4,6.3,6.15,25.3,0.83,0.24,0.97,0.016,0.33,0.015,17.18,15.3,17.28,20.72,27.0,2,Medium Yield,84,0.46,61.05,20.07,4.17,383.84,26,64,31,29,54,97,39,61,2,14,21,98.78
2022-03-29,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,118,4,6.87,8.73,41.62,1.87,0.27,0.92,0.045,1.71,0.079,16.4,15.06,17.61,18.98,20.23,3,Medium Yield,83,0.88,70.51,26.14,3.04,439.6,59,96,79,26,1,19,66,7,8,68,16,88.44
2022-03-28,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,135,3,5.61,7.21,30.98,0.88,0.38,0.72,0.043,0.75,0.036,18.45,19.05,15.18,26.34,28.98,2,Medium Yield,86,0.66,60.62,33.82,4.58,310.07,45,55,25,62,32,82,83,79,7,60,2,22.17
2022-03-28,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,123,3,5.52,5.59,19.6,0.51,0.46,0.7,0.023,1.52,0.011,16.69,18.21,18.25,18.62,17.77,2,Medium Yield,71,0.82,70.29,32.14,2.93,393.15,32,1,92,91,85,53,21,2,1,32,9,54.59
2022-03-28,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,130,3,6.29,8.53,27.83,1.12,0.25,0.65,0.033,1.3,0.096,15.1,16.43,18.18,22.6,16.38,3,Medium Yield,80,0.75,68.28,20.62,4.7,417.09,37,84,46,68,40,27,41,51,10,23,23,78.16
2022-03-27,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,132,2,6.42,7.71,35.44,0.67,0.4,0.54,0.015,0.51,0.08,16.08,15.09,19.89,20.5,15.74,3,Medium Yield,78,0.36,68.47,21.78,3.18,415.33,23,78,18,6,60,34,28,83,7,44,13,87.23
2022-03-27,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,122,2,6.42,8.98,34.7,0.89,0.44,0.92,0.025,0.67,0.097,19.43,15.87,18.47,29.25,24.11,2,Medium Yield,70,0.38,78.83,30.77,4.14,491.85,34,6,8,4,27,2,86,1,2,9,3,56.37
2022-03-27,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,119,2,6.78,8.3,33.68,1.15,0.43,0.97,0.042,1.06,0.068,17.18,16.27,16.49,29.03,16.2,2,Medium Yield,74,0.46,73.86,20.35,2.54,478.59,58,12,93,19,23,39,4,99,7,6,2,43.81
2022-03-26,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,107,1,6.94,4.62,17.86,1.91,0.49,0.45,0.033,1.22,0.073,18.75,17.18,17.36,21.96,26.16,3,Medium Yield,80,0.34,81.81,29.07,2.76,478.15,43,44,40,69,30,94,20,12,9,67,9,92.37
2022-03-26,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,114,1,6.26,6.95,25.6,1.61,0.45,0.95,0.014,0.87,0.01,17.91,15.33,19.82,27.01,16.98,3,Medium Yield,70,0.31,64.81,21.25,3.49,432.58,35,25,76,11,16,50,38,83,8,69,24,16.05
2022-03-26,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,126,1,6.13,4.77,42.95,1.87,0.26,0.75,0.033,1.3,0.058,18.99,19.77,19.15,21.55,25.24,3,Medium Yield,72,0.43,66.84,32.5,3.91,370.76,43,40,57,41,52,70,8,94,7,42,28,91.56
2022-03-25,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,127,0,5.87,6.59,17.19,0.71,0.4,0.53,0.05,1.98,0.058,18.04,16.59,17.34,22.8,15.87,2,Medium Yield,90,0.73,80.31,28.86,2.56,497.83,25,42,48,60,12,66,37,77,5,50,48,29.24
2022-03-25,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,123,0,6.9,8.43,22.19,1.19,0.23,0.33,0.011,1.28,0.052,17.92,16.16,15.38,21.2,21.19,2,Medium Yield,89,0.52,77.47,20.11,3.98,474.32,40,28,75,17,90,62,71,65,10,8,36,97.7
2022-03-25,morning,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,103,0,6.61,7.44,27.36,1.31,0.41,0.45,0.05,0.87,0.042,15.07,18.98,19.88,26.93,22.53,2,Medium Yield,78,0.84,60.4,30.67,2.86,485.98,25,90,74,8,99,16,47,13,6,14,42,43.03
2022-03-24,evening,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,93,7,6.0,7.25,18.32,1.66,0.25,0.76,0.013,0.9,0.088,17.87,16.59,19.49,16.7,19.24,2,Medium Yield,88,0.8,69.64,25.39,2.9,490.78,59,8,29,1,14,66,88,81,2,27,36,21.96
2022-03-24,afternoon,13.25,75.25,Sowing,27.71,26.73,63.62,1.17,18.21,0.45,40.3,0.74,Short,Kharif,110,7,6.22,7.42,17.25,1.61,0.39,0.64,0.01,0.59,0.056,16.88,18.1,19.17,26.27,29.01,2,Medium Yield,80,0.38,80.35,23.99,4.77,436.84,53,73,40,15,7,32,42,34,7,44,39,34.43
